ID	Value
msd2533	राजा\N_NN ओकरा\PR_PRP मनावे\V_VM गेलन\V_VAUX तऽ\CC_CCS ऊ\PR_PRP कहलक\V_VM कि\CC_CCS जब\PR_PRL तक\RP_RPD हम\PR_PRP ऊ\PR_PRP दूनो\QT_QTC लइकन\N_NN के\PSP करेजा\N_NN पर\PSP नेहाम\V_VM न\RP_NEG तब\PR_PRL तक\RP_RPD हमरा\PR_PRP सांती\N_NN न\RP_NEG होयत\V_VAUX ।\RD_PUNC
msd2534	हम\PR_PRP तोर\PR_PRP अउरत\N_NN ही\V_VM कि\CC_CCS तोर\PR_PRP बेटवन\N_NN के\PSP भी\RP_RPD ही\V_VM ।\RD_PUNC
msd2535	ऊ\PR_PRP दूनो\QT_QTC हमरा\PR_PRP से\PSP मजाक\N_NN करऽ\V_VM हे\V_VAUX ।\RD_PUNC
msd2536	ऊ\PR_PRP सब\QT_QTF हमरा\PR_PRP तनिक्को\N_NN न\RP_NEG सोहाय\V_VM ।\RD_PUNC
msd2537	हम\PR_PRP ओकरा\PR_PRP देखल\V_VM न\RP_NEG चाहीं\V_VM ।\RD_PUNC
msd2538	का\PR_PRQ करे\V_VM राजा\N_NN बेआधा\N_NN के\PSP बोला\V_VM के\PSP कहलक\V_VM कि\CC_CCS ऊ\PR_PRP दूनो\QT_QTC बालक\N_NN के\PSP जंगल\N_NN में\PSP मिला\V_VM के\PSP ले\V_VM जो\V_VAUX आउ\CC_CCD ऊ\PR_PRP सबके\N_NN करेजा\N_NN निकाल\V_VM ले\V_VAUX आव\V_VM ।\RD_PUNC
msd2539	वेआधा\N_NN ऊ\PR_PRP दूनो\QT_QTC बालक\N_NN के\PSP जांगल\N_NN में\PSP ले\V_VM गेल\V_VAUX ।\RD_PUNC
msd2540	सब\QT_QTF अपने\PR_PRP में\PSP सोचे\V_VM लगल\V_VAUX कि\CC_CCS ई\DM_DMI अबोध\N_NN लइकन\N_NN के\PSP मारे\V_VM से\PSP का\PR_PRQ फायदा\N_NN ।\RD_PUNC
msd2541	एगो\QT_QTC बूढा\N_NN बेआघा\N_NN कहलन\V_VM कि\CC_CCS राजा\N_NN के\PSP का\PR_PRQ पता\N_NN हे\V_VM ।\RD_PUNC
msd2542	ई\DM_DMI लइकन\N_NN के\PSP छोड़\V_VM दे\V_VM आउ\CC_CCD जानवर\N_NN के\PSP करेजा\N_NN ले\V_VM जा\V_VAUX के\PSP दे\V_VM दे\V_VM ।\RD_PUNC
msd2543	ऊ\PR_PRP दूनो\QT_QTC बलकवन\N_NN के\PSP दुर\N_NN देस\N_NN मे\PSP जाय\V_VM कह\V_VM देलक\V_VAUX आउ\CC_CCD वेआधा\N_NN जंगली\N_NN जानवर\N_NN के\PSP कलेजा\N_NN ले\V_VAUX आन\N_NN के\PSP राजा\N_NN के\PSP दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd2544	रानी\N_NN खुस\N_NN हो\V_VM के\PSP आराम\N_NN से\PSP रहे\V_VM लगल\V_VAUX ।\RD_PUNC
msd2545	उधर\N_NN दूनो\QT_QTC भाई\N_NN के\PSP चलते-चलते\V_VM रात\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd2546	ओहनी\N_NN एगो\QT_QTC पेड़\N_NN के\PSP नीचे\N_NN ठहरे\V_VM के\PSP विचार\N_NN कयलन\V_VM ।\RD_PUNC
msd2547	बड़का\JJ भाई\N_NN सुत\V_VM गेल\V_VAUX आउ\CC_CCD छोटका\JJ भाई\N_NN बसंत\N_NN रात\N_NN कें\N_NN पहिला\QT_QTO पहर\N_NN में\PSP जंगली\N_NN जानवरके\N_NN डर\N_NN से\PSP जागल\V_VM रहल\V_VAUX ।\RD_PUNC
msd2548	ओही\DM_DMD पेड़\N_NN पर\PSP एगो\QT_QTC तोता\N_NN आउ\CC_CCD एगो\QT_QTC मैना\N_NN रहऽ\V_VM हल\V_VAUX ।\RD_PUNC
msd2549	मैनवा\N_NN तोता\N_NN से\PSP कुहलक\V_VM कि\CC_CCS एगो\QT_QTC खिस्सा\N_NN सुनाबऽ\V_VM ।\RD_PUNC
msd2550	तोतवा\N_NN कहलक\V_VM कि\CC_CCS आपबीतीं\N_NN सुनइअउ\V_VM कि\CC_CCS परबीतीं\N_NN ।\RD_PUNC
msd2551	मैनवा\N_NN बोलल\V_VM कि\CC_CCS आपबीती\N_NN तो\PR_PRL रोज\N_NN कहऽ\V_VM हें\V_VAUX ,\RD_PUNC आझ\N_NN पर-बीती\N_NN सुनावऽ\V_VM ।\RD_PUNC
msd2552	तोतवा\N_NN एही\DM_DMD दूनो\QT_QTC भाई\N_NN संत-बसंत\N_NNP के\PSP खिस्सा\N_NN कहे\V_VM लगल\V_VAUX आउ\CC_CCD एहनिए\N_NN के\PSP पूरा\N_NN खिस्सा\N_NN कह\V_VM देलक\V_VAUX ।\RD_PUNC
msd2553	बसंत\N_NN सब\QT_QTF खिस्सा\N_NN ।\RD_PUNC
msd2554	﻿सुनइत\V_VM हल\V_VAUX ।\RD_PUNC
msd2555	खिस्सा\N_NN खतम\N_NN हो\V_VM गेला\V_VAUX पर\PSP मैनवा\N_NN पूछलक\V_VM कि\CC_CCS तोरा\PR_PRP में\PSP का\PR_PRQ गुन\N_NN हउ\V_VAUX ।\RD_PUNC
msd2556	तू\PR_PRP एकनी\N_NN के\PSP का\PR_PRQ मदद\N_NN कर\V_VM सकऽ\V_VAUX हे\V_VAUX ।\RD_PUNC
msd2557	उ\PR_PRP तोतवा\N_NN बोलल\V_VM कि\CC_CCS जे\PR_PRL हम्मर\PR_PRP मांस\N_NN खायत\V_VM ओक्रा\N_NN दोसरे\QT_QTO दिन\N_NN राज\N_NN मिल\V_VM जैतई\V_VAUX ।\RD_PUNC
msd2558	मैनवा\N_NN कहलक\V_VM कि\CC_CCS जे\PR_PRL हमर\PR_PRP मांस\N_NN खायत\V_VM ओकरा\PR_PRP मुंह\N_NN में\PSP से\PSP दूगो\QT_QTC लगल\V_VM_VF रोज\N_NN निकलतई\V_VM आउ\CC_CCD कुछ\QT_QTF दिना\N_NN के\PSP बाद\N_NN ओकरा\PR_PRP आधा\QT_QTF राज\N_NN मिलतई\V_VM ।\RD_PUNC
msd2559	एतना\QT_QTF कहके\V_VM तोतवा\N_NN मैनवा\N_NN बसंत\N_NNP जे\PR_PRL आग\N_NN लहरा\V_VM के\PSP तापइत\V_VM हले\V_VAUX ओकरे\PR_PRP में\PSP गिर\V_VM गेल\V_VAUX आउ\CC_CCD दूनो\QT_QTC आग\N_NN मे\PSP पक\V_VM गेल\V_VAUX ।\RD_PUNC
msd2560	बसंत\N_NNP सब\QT_QTF बात\N_NN सुनइत\V_VM हल\V_VAUX ऊ\PR_PRP मैनबा\N_NN के\PSP मांस\N_NN खा\V_VM के\PSP संत\N_NN के\PSP उठौलक\V_VM ।\RD_PUNC
msd2561	ऊ\PR_PRP भुखले\N_NN हल\V_VAUX से\PSP ओकरा\PR_PRP तोतवा\N_NN के\PSP मांस\N_NN खिआ\V_VM देलक\V_VAUX ।\RD_PUNC
msd2562	एकरा\DM_DMD बाद\N_NN संत\N_NNP जागल\V_VM आउ\CC_CCD बसंत\N_NNP सुत\V_VM गेल\V_VAUX ।\RD_PUNC
msd2563	कुछ\QT_QTF देरी\N_NN में\PSP एगो\QT_QTC राछस\N_NN ओही\DM_DMD पेड़वा\N_NN तर\PSP आ\V_VM रहल\V_VM हल\V_VAUX ।\RD_PUNC
msd2564	संत\N_NNP धनुस\N_NN ले\V_VM के\PSP ऊ\PR_PRP राछस\N_NN के\PSP खदेरलक\V_VM ।\RD_PUNC
msd2565	राक्षस\N_NN भाग\V_VM चलल\V_VAUX ।\RD_PUNC
msd2566	संत\N_NNP राछस\N_NN कं\N_NN खदेरइत-खदेरइत\V_VM बड़ी\JJ दूर\N_NN तक\RP_RPD गेल\V_VM बाकि\CC_CCD राकस\N_NN नऽ\RP_NEG पकड़ा\V_VM सकल\V_VAUX आउ\CC_CCD भोर\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd2567	नगीचे\N_NN में\PSP एगो\QT_QTC सहर\N_NN हल\V_VM ।\RD_PUNC
msd2568	ऊ\PR_PRP सोचलक\V_VM_VF कि\CC_CCS बजार\N_NN हे\V_VAUX से\PSP उहां\DM_DMR गेल\V_VM ।\RD_PUNC
msd2569	ऊ\PR_PRP गांव\N_NN के\PSP राजा\N_NN मर\V_VM गेल\V_VAUX हल\V_VAUX आउ\CC_CCD कह\V_VM गेल\V_VAUX हल\V_VAUX कि\CC_CCS जे\PR_PRL पहिला\QT_QTO अनजान\N_NN बेकती\N_NN मिलतउ\V_VM ओकरे\PR_PRP हमर\PR_PRP राज-पाट\N_NN दे\V_VM दिहे\V_VAUX ।\RD_PUNC
msd2570	राजा\N_NN के\PSP अदमी\N_NN चारो\QT_QTC तरफ\N_NN बैठल\V_VM हलन\V_VAUX से\PSP ओहनी\N_NN संत\N_NNP के\PSP देखते\V_VM ओकरा\PR_PRP पकड़\V_VM के\PSP ले\V_VM गेलन\V_VAUX आउ\CC_CCD ओकरा\PR_PRP राजा\N_NN बना\V_VM देलन\V_VAUX ।\RD_PUNC
msd2571	संत\N_NNP राज\N_NN के\PSP काज\N_NN में\PSP फंस\V_VM गेल\V_VAUX आउ\CC_CCD अप्पन\PR_PRP भाई\N_NN के\PSP भुल\V_VM गेल\V_VAUX ।\RD_PUNC
msd2572	एने\DM_DMD भोर\N_NN में\PSP बसंत\N_NNP के\PSP नीन\N_NN टुटल\V_VM नोतो\N_NN भाई\N_NN के\PSP न\RP_NEG देख\V_VM के\PSP घबड़ा\V_VM गेल\V_VAUX ।\RD_PUNC
msd2573	सोचलक\V_VM कि\CC_CCS उनका\PR_PRP जंगली\N_NN जानवर\N_NN खा\V_VM गेल\V_VAUX इया\CC_CCD कि\CC_CCS कहीं\DM_DMI चल\V_VM गेलन\V_VAUX ।\RD_PUNC
msd2574	ओकरा\PR_PRP खोजइत-खोजइत\V_VM कुछ\QT_QTF दिन\N_NN बीतगेल\V_VM ।\RD_PUNC
msd2575	एक\QT_QTC तुरी\N_NN बसंत\N_NNP के\PSP पिआस\N_NN लग\V_VM गेल\V_VAUX तो\PR_PRL एगो\QT_QTC तलाब\N_NN में\PSP मूंह\N_NN धो\V_VM के\PSP पानी\N_NN पीये\V_VM लगल\V_VAUX ।\RD_PUNC
msd2576	ओकर\PR_PRP मुंह\N_NN से\PSP दूगो\QT_QTC लाल\N_NN गिरल\V_VM ।\RD_PUNC
msd2577	वसंत\N_NNP के\PSP रात\N_NN के\PSP बात\N_NN इयाद\N_NN पड़\V_VM गेल\V_VAUX ।\RD_PUNC
msd2578	सोचलक\V_VM कि\CC_CCS भाई\N_NN के\PSP कहीं\DM_DMI राज\N_NN मिले\V_VM के\PSP हल\V_VAUX ,\RD_PUNC से\PSP चल\V_VM गेलन\V_VAUX ।\RD_PUNC
msd2579	ई\DM_DMI भी\RP_RPD एगे\N_NN लाल\N_NN के\PSP बेच\V_VM के\PSP अपन\PR_PRP के\PSP खाय\V_VM के\PSP इंतजाम\N_NN कयलक\V_VM आउ\CC_CCD एगे\N_NN जमा\V_VM रखलक\V_VAUX ।\RD_PUNC
msd2580	एही\DM_DMD तरह\RP_RPD दू\QT_QTC लाल\N_NN बसंत\N_NNP के\PSP मुंह\N_NN सं\N_NN रोज\N_NN निकले\V_VM लगल\V_VAUX ।\RD_PUNC
msd2581	एक\QT_QTC लाल\N_NN ऊ\PR_PRP रोज\N_NN जमा\V_VM करे\V_VAUX लगल\V_VAUX ।\RD_PUNC
msd2582	बसंत\N_NNP घुमते-घामते\V_VM एगो\QT_QTC दोसर\QT_QTO राज\N_NN में\PSP चल\V_VM गेल\V_VAUX ।\RD_PUNC
msd2583	ऊ\PR_PRP राज\N_NN में\PSP रात\N_NN खानी\PSP एगो\QT_QTC राक्षसनी\N_NN आवऽ\V_VM हल\V_VAUX जे\PR_PRL गांव\N_NN के\PSP लोग\N_NN के\PSP खा\V_VM जा\V_VM हल\V_VAUX ।\RD_PUNC
msd2584	राज\N_NN उजाड़\N_NN हो\V_VM जा\V_VM रहल\V_VAUX हल\V_VAUX ।\RD_PUNC
msd2585	कोई\PR_PRI ओकरा\PR_PRP डर\N_NN के\PSP मारे\N_NN के\PSP उहां\DM_DMR रुके\V_VM के\PSP हिम्मत\N_NN न\RP_NEG करऽ\V_VM हल\V_VAUX ।\RD_PUNC
msd2586	राजा\N_NN ढोल\N_NN पिटा\V_VM देलक\V_VAUX हल\V_VAUX कि\CC_CCS जे\PR_PRL ओकरा\PR_PRP मार\V_VM देत\V_VAUX ओकरा\PR_PRP आथा\QT_QTF राज\N_NN दे\V_VM देव\V_VAUX ।\RD_PUNC
msd2587	बाकि\CC_CCD कोई\PR_PRI न\RP_NEG तैयार\N_NN हो\V_VM हल\V_VAUX ।\RD_PUNC
msd2588	बसँत\N_NNP ओही\DM_DMD सहर\N_NN के\PSP बागेचे\N_NN में\PSP पहुंच\V_VM गेल\V_VAUX ।\RD_PUNC
msd2589	रात\N_NN मे\PSP बसंत\N_NN एगो\QT_QTC रोसनी\N_NN देखलक\V_VM तो\PR_PRL पेड़\N_NN पर\PSP चढ़\V_VM गेल\V_VAUX ।\RD_PUNC
msd2590	तइयो\CC_CCS ऊ\PR_PRP राछसनी\N_NN बसंत\N_NNP के\PSP सऊंसे\N_NN निगल\V_VM गेल\V_VAUX ।\RD_PUNC
msd2591	बसंत\N_NNP राक्षसनी\N_NN के\PSP पेटे\N_NN मे\PSP छुरी\N_NN निकाल\V_VM के\PSP ओके\N_NN चीरे\V_VM लगल\V_VAUX ।\RD_PUNC
msd2592	राक्षसनी\N_NN चिल्लाय\V_VM लगल\V_VAUX आउ\CC_CCD सहर\N_NN के\PSP ओर\N_NN दउड़ल\V_VM ।\RD_PUNC
msd2593	सहर\N_NN के\PSP लोग\N_NN छिप\N_NN के\PSP देखलन\V_VM कि\CC_CCS राक्षसनी\N_NN बीच\N_NN सहर\N_NN में\PSP जाके\V_VM चित्ते\N_NN गिर\V_VM गेल\V_VAUX आउ\CC_CCD बसंत\N_NNP ओकर\PR_PRP पेट\N_NN चीर\V_VM के\PSP जीते\N_NN जी\N_NN बाहर\N_NN निकल\V_VM गेल\V_VAUX ।\RD_PUNC
msd2594	राक्षसनी\N_NN मर\V_VM गेल\V_VAUX ।\RD_PUNC
msd2595	सहर\N_NN के\PSP सब\QT_QTF लोग\N_NN बड़ी\JJ खुस\N_NN होयलन\V_VM आउ\CC_CCD ओहनी\N_NN बसंत\N_NN के\PSP राजा\N_NN के\PSP घरे\N_NN ले\V_VM गेलन\V_VAUX ।\RD_PUNC
msd2596	राजा\N_NN बड़ी\JJ खुस\N_NN होके\V_VM ओकरा\PR_PRP आधा\QT_QTF राज-पाट\N_NN दे\V_VM देलक\V_VAUX आउ\CC_CCD अप्पन\PR_PRP बेटी\N_NN से\PSP बिआहो\N_NN कर\V_VM देलक\V_VAUX ।\RD_PUNC
msd2597	बसंत\N_NNP सुख-चैन\N_NN से\PSP उहां\DM_DMR राज\N_NN करे\V_VM लगल\V_VAUX ।\RD_PUNC
msd2598	उधर\N_NN संत\N_NNP के\PSP कुछ\QT_QTF दिना\N_NN के\PSP बाद\N_NN इयाद\N_NN आयल\V_VM तो\PR_PRL भाई\N_NN के\PSP खोजवावे\V_VM लगल\V_VAUX बाकि\CC_CCD पता\N_NN कहीं\DM_DMI न\RP_NEG चलल\V_VM ।\RD_PUNC
msd2599	आखिर\N_NN में\PSP ढोल\N_NN पिटवा\V_VM देलक\V_VAUX कि\CC_CCS जे\PR_PRL संत-बसंत\N_NNP के\PSP कहानी\N_NN सुनावत\V_VM ओकरा\PR_PRP एक\QT_QTC हजार\N_NN असर्फी\N_NN इनाम\N_NN देम\V_VM ।\RD_PUNC
msd2600	ई\DM_DMI खबर\N_NN बखंत\N_NNP के\PSP मिलल\V_VM ।\RD_PUNC
msd2601	ओकरा\PR_PRP छोड़\V_VM के\PSP कोई\PR_PRI दोसर\QT_QTO तो\PR_PRL ऊ\PR_PRP ।\RD_PUNC
msd2602	﻿के\N_NN उनका\PR_PRP पकड़\V_VM लेलन\V_VAUX आउ\CC_CCD कहलन\V_VM कि\CC_CCS आठ\QT_QTC सेर\N_NN मिठाई\N_NN ले\V_VM ले\V_VAUX इया\CC_CCD आठ\QT_QTC सौ\QT_QTC रुपेया\N_NN ले\V_VM ले\V_VAUX ।\RD_PUNC
msd2603	एकरा\DM_DMD पर\PSP राजकुमार\N_NN कहलन\V_VM कि\CC_CCS हम\PR_PRP रुपेया\N_NN न\RP_NEG लेम\V_VM न\RP_NEG मिठाइये\N_NN लेम\V_VM ,\RD_PUNC बाकि\CC_CCD दिलवर\N_NN जान\N_NN से\PSP हम\PR_PRP सादी\N_NN करम\V_VM ।\RD_PUNC
msd2604	तब\PR_PRL हलुआई\N_NN राजकुमार\N_NN के\PSP सात\QT_QTC डेवढ़ी\N_NN के\PSP भीतरे\N_NN ले\V_VM गेलन\V_VAUX आउ\CC_CCD कहलन\V_VM कि\CC_CCS ई\DM_DMI इनरा\N_NN के\PSP रूपया\N_NN से\PSP भर\N_NN देवें\V_VM तो\PR_PRL दिलवर\N_NN जान\N_NN से\PSP तोर\PR_PRP सादी\N_NN हो\V_VM जतऊ\V_VAUX ।\RD_PUNC
msd2605	लड़का\N_NN डेरा\N_NN से\PSP सब\QT_QTF रुपेयालान\N_NN के\PSP इनार\N_NN में\PSP टाल\V_VM देलक\V_VAUX आउ\CC_CCD नोकरी\N_NN करे\V_VM लगल\V_VAUX ।\RD_PUNC
msd2606	ऊ\PR_PRP सब\QT_QTF रुपेया\N_NN इनरा\N_NN में\PSP डलले\V_VM जाय\V_VAUX ।\RD_PUNC
msd2607	बाकि\CC_CCD इनरा\N_NN में\PSP कुछो\QT_QTF न\RP_NEG बुझाय\V_VM ।\RD_PUNC
msd2608	से\PSP ऊ\PR_PRP एक\QT_QTC दिन\N_NN औही\N_NN कुआ\N_NN में\PSP गिर\V_VM के\PSP मर\V_VM जाय\V_VAUX ला\PSP सोचलक\V_VM ।\RD_PUNC
msd2609	ओही\DM_DMD रात\N_NN के\PSP महादेव\N_NNP जी\N_NN आउ\CC_CCD पारवती\N_NNP जी\N_NN ओन्नहीं\N_NN से\PSP बूमे\V_VM निकललन\V_VAUX ।\RD_PUNC
msd2610	ओकरा\PR_PRP मरइत\N_NN देखके\V_VM ऊ\PR_PRP कारन\N_NN पुछलन\V_VM तो\PR_PRL ऊ\PR_PRP कहलक\V_VM कि\CC_CCS हम\PR_PRP दिलवर\N_NN जान\N_NN के\PSP संग\N_NN सादी\N_NN ला\PSP मरइत\V_VM ही\V_VAUX महादे\N_NNP (\RD_SYM व)जी\N_NN ओकरा\PR_PRP भभूत\N_NN दे\V_VM के\PSP अन्तर्धान\N_NN हो\V_VM गेलन\V_VAUX ।\RD_PUNC
msd2611	ऊ\PR_PRP भभूत\N_NN के\PSP इनरा\N_NN में\PSP डाललक\V_VM तो\PR_PRL तुरते\N_NN इनरा\N_NN रुपेया\N_NN से\PSP भर\V_VM गेल\V_VAUX ।\RD_PUNC
msd2612	इ\N_NN सुन\V_VM के\PSP दिलवर\N_NN जान\N_NN ओकरा\PR_PRP खाना\N_NN खिलावे\V_VM आयल\V_VM आउ\CC_CCD बाप\N_NN जान\N_NN भीर\PSP खबर\N_NN दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd2613	बापजान\N_NN आन\N_NN के\PSP सादी\N_NN के\PSP दिन\N_NN धर\N_NN देलन\V_VAUX आउ\CC_CCD कहलन\V_VM कि\CC_CCS एक\QT_QTC लाख\N_NN मन\N_NN के\PSP भात\N_NN खाय\V_VM परतउ\N_NN तबहिएं\N_NN सादी\N_NN होतउ\V_VM न\RP_NEG तो\PR_PRL न\RP_NEG होतउ\V_VM ।\RD_PUNC
msd2614	राजकुमार\N_NN इ\N_NN सुन\V_VM के\PSP अप्पन\PR_PRP डेरा\N_NN पर\PSP चल\V_VM अयलक\V_VAUX ।\RD_PUNC
msd2615	चीन्हल-जानल\N_NN अदमी\N_NN के\PSP ले\V_VAUX के\PSP बराती\N_NN अयलक\V_VM ।\RD_PUNC
msd2616	रात\N_NN में\PSP ई\DM_DMI सोंच\V_VM में\PSP ऊ\PR_PRP पड़ल\V_VM हल\V_VAUX कि\CC_CCS लाख\N_NN मन\N_NN के\PSP भात\N_NN के\PSP खायत\V_VM ।\RD_PUNC
msd2617	ऊ\PR_PRP कुछ\QT_QTF रहागीर\N_NN के\PSP आवइत\V_VM देखलक\V_VM आउ\CC_CCD पूछलक\V_VM तो\PR_PRL ओमे\N_NN एगो\QT_QTC कहलक\V_VM कि\CC_CCS हम\PR_PRP कमडेग\N_NN ही\RP_RPD जेकरमाने\N_NN हे\V_VAUX कि\CC_CCS औखत\N_NN पड़ला\N_NN पर\PSP हम\PR_PRP लाख\N_NN कोस\N_NN के\PSP एके\QT_QTC डगे\N_NN में\PSP पार\N_NN कर\V_VM जा\V_VM ही\V_VAUX ।\RD_PUNC
msd2618	फिनो\CC_CCD ऊ\PR_PRP कमनजर\N_NN के\PSP देखलक\V_VM ,\RD_PUNC जे\PR_PRL एक\QT_QTC नजर\N_NN में\PSP लाख\N_NN कोस\N_NN देख\V_VM ले\V_VAUX हल\V_VAUX ।\RD_PUNC
msd2619	ओहनी\N_NN के\PSP राजकुमार\N_NN बइठा\V_VM लेलक\V_VAUX ।\RD_PUNC
msd2620	तो\PR_PRL एगो\QT_QTC आउ\CC_CCD कमतीर\N_NN के\PSP देखलक\V_VM ,\RD_PUNC जे\PR_PRL एक\QT_QTC तीर\N_NN में\PSP लाख\QT_QTC कोस\N_NN तक\RP_RPD वार\N_NN करऽ\V_VM हल\V_VAUX आउ\CC_CCD अंत\N_NN में\PSP एगो\QT_QTC आउ\CC_CCD रहागीर\N_NN के\PSP देखलक\V_VM जे\PR_PRL औखत\N_NN पड़ला\V_VM पर\PSP लाख\QT_QTC मन\N_NN के\PSP भात\N_NN खा\V_VM जा\V_VM हल\V_VAUX ।\RD_PUNC
msd2621	ऊ\PR_PRP अप्पन\PR_PRP नाम\N_NN कमखोराक\N_NNP बतौलक\V_VM ।\RD_PUNC
msd2622	राजकुमार\N_NN कमडेट\N_NNP ,\RD_PUNC कमनजर\N_NNP ,\RD_PUNC कमतीर\N_NNP आउ\CC_CCD कमखोराक\N_NNP चारो\QT_QTC के\PSP बरियाती\N_NN में\PSP बइठा\V_VM लेलक\V_VAUX ।\RD_PUNC
msd2623	तब\PR_PRL दरवाजा\N_NN लगल\V_VM आउ\CC_CCD फिनो\CC_CCD बीज्जे\N_NN भेल\V_VM ।\RD_PUNC
msd2624	सब\QT_QTF खा\V_VM लेलन\V_VAUX तो\PR_PRL हतुआई\N_NN सोचलन\V_VM कि\CC_CCS अब\N_NN तो\PR_PRL एकरा\DM_DMD मारवे\N_NN करम\V_VM बाकि\CC_CCD कमखोराकी\N_NNP अभी\N_NN खाय\V_VM ला\PSP बचल\V_VM हले\V_VAUX ।\RD_PUNC
msd2625	से\PSP ऊ\PR_PRP खाय\V_VM गेल\V_VAUX तो\PR_PRL एके\QT_QTC कबर\N_NN में\PSP सब\QT_QTF भात\N_NN खा\V_VM गेल\V_VAUX ।\RD_PUNC
msd2626	लाख\QT_QTC मन\N_NN के\PSP दाल\N_NN हल\V_VM से\PSP ऊ\PR_PRP एके\QT_QTC सूरुक\N_NN में\PSP पी\V_VM गेल\V_VAUX ।\RD_PUNC
msd2627	सब\QT_QTF घो\N_NN ,\RD_PUNC तरकारी\N_NN जे\PR_PRL बचल\V_VM हल\V_VAUX ऊ\PR_PRP सब\QT_QTF खा\V_VM गेल\V_VAUX आउ\CC_CCD हतुआई\N_NN से\PSP कहलक\V_VM कि\CC_CCS हमरा\PR_PRP आउ\CC_CCD खाय\V_VM ला\PSP दे\V_VM ऽ\N_NN न\RP_NEG तो\PR_PRL हम\PR_PRP तोरा\PR_PRP खा\V_VM जबउ\V_VAUX ।\RD_PUNC
msd2628	हतुआई\N_NN पूछलन\V_VM कि\CC_CCS तोर\PR_PRP का\PR_PRQ खोराक\N_NN हऊ\V_VM ।\RD_PUNC
msd2629	तब\PR_PRL ऊ\PR_PRP कहलक\V_VM कि\CC_CCS तीन\QT_QTC पख\N_NN चाऊर\N_NN आऊ\N_NN दाल-घीव\N_NN ।\RD_PUNC
msd2630	एतने\N_NN मिलल\N_NN तो\PR_PRL ऊ\PR_PRP खा\V_VM के\PSP सल्तनत\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd2631	अब\N_NN राजकुमार\N_NN के\PSP सादी\N_NN होवे\V_VM लगल\V_VAUX तब\PR_PRL हतुआई\N_NN कहलन\V_VM कि\CC_CCS हम\PR_PRP ई\DM_DMI मउर\N_NN पर\PSP तोर\PR_PRP सादी\N_NN न\RP_NEG करबवऽ\V_VM ,\RD_PUNC से\PSP सोबर-साठी\N_NN के\PSP मउर\N_NN लावऽ\V_VM ।\RD_PUNC
msd2632	राजकुमार\N_NN कमडेग\N_NN के\PSP सात\QT_QTC समुन्दर\N_NN गंडक\N_NN पार\N_NN जाय\V_VM ला\PSP कहलक\V_VM ।\RD_PUNC
msd2633	कमडेग\N_NN एक\QT_QTC डेग\N_NN में\PSP उहा\DM_DMR गेल\V_VM तो\PR_PRL एगो\QT_QTC मालिन\N_NN बुढ़िया\N_NN के\PSP रूप\N_NN धर\N_NN के\PSP मउर\N_NN सीये\V_VM लगल\V_VAUX ।\RD_PUNC
msd2634	मउर\N_NN मांगला\N_NN पर\PSP कहलक\V_VM कि\CC_CCS एगो\QT_QTC कान\N_NN बाकी\N_NN हे\V_VAUX सी\N_NN के\PSP देइत\V_VM हीवऽ\V_VAUX ।\RD_PUNC
msd2635	इहां\DM_DMR सादी\N_NN में\PSP देरी\N_NN होवे\V_VM लगल\V_VAUX तो\PR_PRL ऊ\PR_PRP कमनजर\N_NN के\PSP देखे\V_VM कहलक\V_VM ।\RD_PUNC
msd2636	कमनजर\N_NN देखलक\V_VM तो\PR_PRL पता\N_NN चलल\V_VM कि\CC_CCS ।\RD_PUNC
msd2637	﻿कमडेग\N_NN खाट\N_NN पर\PSP बइठल\V_VM हे\V_VAUX ।\RD_PUNC
msd2638	कमतीर\N_NN एक\QT_QTC तीर\N_NN मारलक\V_VM तो\PR_PRL ओकर\PR_PRP खटिया\N_NN के\PSP टांग`\N_NN दूट\V_VM गेल\V_VAUX ।\RD_PUNC
msd2639	कमडेग\N_NN समझ\V_VM गेल\V_VAUX कि\CC_CCS जल्दी\N_NN मउर\N_NN के\PSP मांगइत\V_VM हे\V_VAUX ।\RD_PUNC
msd2640	सेठ\N_NN फिनो\CC_CCD मांगलक\V_VM तो\PR_PRL बुढ़िया\N_NN कहकई\V_VM कि\CC_CCS बाबू\N_NN एगो\QT_QTC आउ\CC_CCD कनवां\N_NN सीये\V_VM ला\PSP बाकी\N_NN हे\V_VAUX ।\RD_PUNC
msd2641	एतने\N_NN में\PSP फिन\CC_CCD एगो\QT_QTC तीर\N_NN आयल\V_VM आउ\CC_CCD अबरी\N_NN खटिया\N_NN के\PSP तीनो\QT_QTC टांगा\N_NN उड़ा\V_VM देलक\V_VAUX ।\RD_PUNC
