ID	Value
msd1467	सभे\N_NN ठग\N_NN ठगी\N_NN करे\V_VM चल\V_VM गेलन\V_VAUX हल\V_VAUX ।\RD_PUNC
msd1468	सातो\QT_QTC अउरत\N_NN आउ\CC_CCD दूनो\QT_QTC माय\N_NN -\RD_PUNC बेटी\N_NN घरे\N_NN पर\PSP रह\V_VM हलन\V_VAUX ।\RD_PUNC
msd1469	ऊ\PR_PRP सब\QT_QTF भी\RP_RPD ठगे\N_NN लागी\PSP राही\N_NN -\RD_PUNC मोसाफिर\N_NN के\PSP आगत\V_VM -\RD_PUNC स्वागत\N_NN करके\V_VM ठहरावऽ\V_VM हलन\V_VAUX ।\RD_PUNC
msd1470	रात\N_NN होला\V_VM पर\PSP जान\N_NN मार\V_VM के\PSP सब\QT_QTF -\RD_PUNC धन\N_NN दौलत\N_NN छीन\V_VM ले\V_VAUX हलन\V_VAUX ।\RD_PUNC
msd1471	दिन\N_NN के\PSP एहनी\DM_DMD के\PSP एही\DM_DMD सब\QT_QTF कार\N_NN -\RD_PUNC बार\N_NN हल\V_VM ।\RD_PUNC
msd1472	हीरा\N_NNP आउ\CC_CCD लाल\N_NNP जब\PR_PRL ओहनी\N_NN के\PSP दुरा\N_NN पर\PSP पहुँचलन\V_VM तो\PR_PRL उनका\PR_PRP कहवाँ\DM_DMQ उठाऊँ\V_VM ,\RD_PUNC कहवाँ\DM_DMQ बइठाँऊ\V_VM ,\RD_PUNC कसके\RB खुब\N_NN स्वागत\N_NN भेल\V_VM ।\RD_PUNC
msd1473	दुनोँ\N_NN के\PSP खुब\N_NN गुल-गुल\V_VM बिछौना\N_NN देल\V_VM गेल\V_VAUX ।\RD_PUNC
msd1474	से\PSP ओकरा\PR_PRP पर\PSP पड़तहीं\V_VM ओहनी\PR_PRP के\PSP नीन\N_NN आ\V_VM गेल\V_VAUX ।\RD_PUNC
msd1475	तब\PR_PRL तक\PSP सातो\QT_QTC ठगिन\N_NN जहर\N_NN मिला\V_VM के\PSP रोटी\N_NN बनावे\V_VM लगलन\V_VAUX ई\DM_DMI सबके\N_NN हाल\N_NN देख\V_VM के\PSP ठग\N_NN के\PSP बहिन\N_NN के\PSP ओहनी\N_NN के\PSP सूरत\N_NN देख\V_VM के\V_VAUX दया\N_NN आ\V_VM गेल\V_VAUX ।\RD_PUNC
msd1476	ऊ\PR_PRP जा\V_VM के\PSP दूनो\QT_QTC के\PSP सिरहना\N_NN खड़ा\V_VM होके\V_VAUX रोवे\V_VM लगल\V_VAUX ।\RD_PUNC
msd1477	रोआई\V_VM सुन\V_VM के\PSP दूनो\QT_QTC के\PSP नीन\N_NN टूट\V_VM गेल\V_VAUX तो\PR_PRL ऊ\PR_PRP सब\QT_QTF हाल\N_NN कह\V_VM देलक\V_VAUX ।\RD_PUNC
msd1478	सुन\V_VM के\PSP तुरते\RB दुनो\QT_QTC घोड़ा\N_NN पर\PSP चढ़लन\V_VM आउ\CC_CCD तेजी\RB से\PSP भाग\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1479	जब\PR_PRL रोटी\N_NN बना\V_VM के\PSP ठगिनिया\N_NN देखे\V_VM आयल\V_VM तो\PR_PRL दुनो\QT_QTC के\PSP न\RP_NEG देखके\V_VM लड़ली\N_NN के\PSP खूब\RP_INTF डाँट\N_NN -\RD_PUNC फटकोर\N_NN लगल\V_VM -\RD_PUNC तूँहीं\PR_PRP राँड़ी\N_NN ,\RD_PUNC भगा\V_VM देले\V_VAUX हें\V_VAUX ।\RD_PUNC
msd1480	कुछ\QT_QTF देर\N_NN के\PSP बाद\N_NN सबहे\QT_QTF ठग\N_NN अयलन\V_VM तो\PR_PRL ठगनियन\N_NN कहहई\V_VM आज\N_NN जिनगी\N_NN भर\N_NN के\PSP बइठ\V_VM के\PSP खाय\V_VM ओलन\N_NN माल\N_NN आयल\V_VM हल\V_VAUX बाकि\CC_CCD ऊ\PR_PRP हमनी\PR_PRP के\PSP पजां\N_NN से\PSP निकल\V_VM गेल\V_VAUX ।\RD_PUNC
msd1481	ई\DM_DMI सब\QT_QTF सुन\V_VM के\PSP ठग\N_NN अप्पन\PR_PRP साठ\QT_QTC कोस\N_NN आउ\CC_CCD अस्सी\QT_QTC केस\N_NN चलेओलन\JJ साँढ़नी\N_NN पर\PSP चढ़के\V_VM दऊड़लन\V_VM ।\RD_PUNC
msd1482	जाइत-जाइत\V_VM दूनो\QT_QTC के\PSP पीछा\V_VM कर\V_VAUX लेलन\V_VAUX ।\RD_PUNC
msd1483	दुनो\QT_QTC घूर\N_NN के\PSP देखलन\V_VM तो\PR_PRL सोचलन\V_VM कि\CC_CCS अब\N_NN हमनी\PR_PRP के\PSP जान\N_NN न\RP_NEG बचत\V_VM ।\RD_PUNC
msd1484	दूनों\QT_QTC इअसने\RP_RPD सोचइत\V_VM हलन\V_VAUX कि\CC_CCS एगो\QT_QTC गाँव\N_NN लौकल\V_VM ।\RD_PUNC
msd1485	जोर\RB से\PSP घोरा\N_NN के\PSP एँड़\N_NN लगौलन\V_VM आउ\CC_CCD राजा\N_NN के\PSP दरबार\N_NN में\PSP पहुँच\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1486	जाके\N_NN राजा\N_NN से\PSP कहलन\V_VM कि\CC_CCS हमरा\PR_PRP किराया\V_VM पर\PSP रहे\V_VM खातिर\N_NN कोठरी\N_NN दे\V_VM दीहीं\V_VAUX ।\RD_PUNC
msd1487	जेतना\QT_QTF पइसा\N_NN लेवे\V_VM के\V_VAUX होयत\V_VAUX ,\RD_PUNC ले\V_VM लेब\V_VAUX ,\RD_PUNC हपनी\N_NN छ\QT_QTC -\RD_PUNC सात\QT_QTC मदीना\N_NN ला\PSP रहब\V_VM ।\RD_PUNC
msd1488	राजा\N_NN कहलन\V_VM कि\CC_CCS हमरा\PR_PRP एक\QT_QTC महल\N_NN हे\V_VM ,\RD_PUNC जेकरा\PR_PRL में\PSP पोखरा\N_NN ,\RD_PUNC पखाना\N_NN जरूरत\N_NN के\PSP सबहे\N_NN भंडार\N_NN के\PSP चीज\N_NN हे\V_VM ।\RD_PUNC
msd1489	बाहर\N_NN निकेले\V_VM के\PSP भी\RP_RPD जरूरत\N_NN नऽ\RP_NEG हे\V_VM ।\RD_PUNC
msd1490	राजा\N_NN कहलन\V_VM कि\CC_CCS एक\QT_QTC हजार\QT_QTC किराया\N_NN लगतवऽ\V_VM ।\RD_PUNC
msd1491	लाल\N_NNP साहब\N_NN एक\QT_QTC हजार\QT_QTC दे\V_VM देलन\V_VAUX आउ\CC_CCD तुरत\N_NN महल\N_NN में\PSP घुस\N_NN के\PSP केबाड़\N_NN बंद\N_NN करके\V_VM रहे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd1492	इधरो\DM_DMD आठो\QT_QTC ठग\N_NN भी\RP_RPD राजा\N_NN के\PSP पास\N_NN आ\V_VM के\PSP केराया\N_NN के\PSP कोठरी\N_NN माँगे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd1493	राजा\N_NN कहलन\V_VM कि\CC_CCS हम\PR_PRP एतना\QT_QTF कोठरी\N_NN बना\V_VM के\PSP रखले\V_VM ही\RP_RPD कि\CC_CCS सबहे\N_NN के\PSP दीहीं\V_VM ।\RD_PUNC
msd1494	अबहिये\DM_DMD नऽ\RP_NEG दूगो\QT_QTC अदमी\N_NN के\PSP देले\V_VM ही\V_VAUX ।\RD_PUNC
msd1495	ठग\N_NN सब\QT_QTF समझ\N_NN गेल\V_VM आउ\CC_CCD किराया\N_NN के\PSP कोठरी\N_NN के\PSP चारो\QT_QTC तरफ\N_NN घेरे\V_VM के\PSP रहे\V_VM लगल\V_VAUX कि\CC_CCS जब\PR_PRL कभी\N_NN निकलत\V_VM तो\PR_PRL जान\N_NN से\PSP मार\V_VM के\PSP सब\QT_QTF कुछ\QT_QTF छीन\V_VM लेब\V_VAUX ।\RD_PUNC
msd1496	कुछ\QT_QTF दिन\N_NN तक\PSP दुनों\QT_QTC न\RP_NEG निकललन\V_VM तो\PR_PRL ठग\N_NN राजा\N_NN के\PSP पास\N_NN जाके\V_VM कहलक\V_VM कि\CC_CCS जउन\N_NN किराया\N_NN पर\PSP रहइत\V_VM हथ\V_VAUX ऊ\PR_PRP हमर\PR_PRP दमाद\N_NN हथ\V_VAUX ।\RD_PUNC
msd1497	बड़ी\JJ दिन\N_NN ।\RD_PUNC
msd1498	﻿बिआह\N_NN करला\V_VM के\PSP बाद\N_NN अयबो\V_VM कयलन\V_VM तो\PR_PRL रूस\N_NN के\PSP भाग\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1499	इहाँ\DM_DMD आन\V_VM के\V_VAUX किराया\N_NN पर\PSP रहइत\V_VM हथ\V_VAUX ।\RD_PUNC
msd1500	सातो\QT_QTC लड़का\N_NN बोलल\V_VM कि\CC_CCS हाँ\RP_RPD हमर\PR_PRP बहनोई\N_NN हथ\V_VAUX ।\RD_PUNC
msd1501	राजा\N_NN कहलन\V_VM कि\CC_CCS हम\PR_PRP अइसे\RP_RPD न\RP_NEG मानब\V_VM ,\RD_PUNC जब\PR_PRL तोर\PR_PRP दमाद\N_NN आउ\CC_CCD बहनोई\N_NN हथ\V_VAUX तो\PR_PRL तोर\PR_PRP बेटी\N_NN पहचान\V_VM लेत\V_VAUX ।\RD_PUNC
msd1502	तब\PR_PRL हम\PR_PRP समझब\V_VM कि\CC_CCS ठीके\JJ में\PSP तोर\PR_PRP दमाद\N_NN हथ\V_VAUX ।\RD_PUNC
msd1503	तुरत\RB ठग\N_NN अप्पन\PR_PRP बेटी\N_NN के\PSP बोलौलक\V_VM आउ\CC_CCD पहचाने\V_VM लागी\V_VAUX भेजलक\V_VM ।\RD_PUNC
msd1504	लाल\N_NNP के\PSP पोसाक\N_NN आउ\CC_CCD रंग\N_NN नियन\RP_RPD ढेर\QT_QTF अदमी\N_NN के\PSP एक\QT_QTC जगुन\N_NN खड़ा\V_VM कर\V_VAUX देल\V_VM गेल\V_VAUX ।\RD_PUNC
msd1505	ठग\N_NN के\PSP बेटी\N_NN घुरइत-घुरइत\V_VM गेल\V_VAUX आउ\CC_CCD पहचान\V_VM के\PSP हाथ\N_NN पकड़\V_VM लेलक\V_VAUX ।\RD_PUNC
msd1506	फिन\CC_CCD राजा\N_NN कह\V_VM देलन\V_VAUX कि\CC_CCS तोरे\PR_PRP दमाद\N_NN हे\V_VAUX ।\RD_PUNC
msd1507	लाल\N_NNP आउ\CC_CCD हीरा\N_NNP ठग\N_NN के\PSP लड़की\N_NN के\PSP लेके\V_VM किराया\N_NN ओला\N_NN महल\N_NN में\PSP चल\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1508	ठग\N_NN लोग\N_NN बेटी\N_NN के\PSP इसारा\N_NN से\PSP समझा\V_VM देलन\V_VAUX कि\CC_CCS इज्जत\N_NN भी\RP_RPD बच्च\N_NN जाय\V_VM आउ\CC_CCD काम\N_NN भी\RP_RPD बन\V_VM जाय\V_VAUX ।\RD_PUNC
msd1509	जब\PR_PRL लाल\N_NNP कोठी\N_NN में\PSP ठग\N_NN के\PSP बेटी\N_NN के\PSP लेके\V_VM गेल\V_VAUX तो\PR_PRL ओकर\PR_PRP छाती\N_NN पर\PSP तलवार\N_NN लेके\V_VM बइठ\V_VM गेल\V_VAUX आउ\CC_CCD कहलक\V_VM कि\CC_CCS हमर\PR_PRP कि\CC_CCS ठग\N_NN के\PSP ।\RD_PUNC
msd1510	लड़को\N_NN बोलत\V_VM कि\CC_CCS हम\PR_PRP तोहर\PR_PRP ही\V_VM ।\RD_PUNC
msd1511	तोहर\PR_PRP न\RP_NEG रहती\V_VM हल\V_VAUX तो\PR_PRL हम\PR_PRP तोहर\PR_PRP जान\N_NN बचवती\V_VM हल\V_VAUX ।\RD_PUNC
msd1512	कुछ\QT_QTF दिन\N_NN के\PSP बाद\N_NN ऊ\PR_PRP कहलक\V_VM कि\CC_CCS अइसे\N_NN काम\N_NN न\RP_NEG चलत\V_VM ।\RD_PUNC
msd1513	ठग\N_NN के\PSP पास\N_NN तेज\JJ दउड़ेवाली\N_NN दूगो\QT_QTO साँढ़िनी\N_NN हे\V_VM ।\RD_PUNC
msd1514	से\PR_PRP साँढ़िनी\N_NN के\PSP कइसहूँ\N_NN ले\V_VM आवे\V_VM के\PSP चाहीं\V_VAUX ।\RD_PUNC
msd1515	एगो\QT_QTC साँढ़नी\N_NN साठ\QT_QTC कोस\N_NN चलऽ\V_VM हल\V_VAUX आउ\CC_CCD दुसरसाँढ़नी\N_NN अस्सी\QT_QTC कोस\N_NN चलऽ\V_VM हल\V_VAUX ।\RD_PUNC
msd1516	ऊ\PR_PRP अस्सी\QT_QTO कोस\N_NN भागेओली\JJ साँढ़नी\N_NN के\PSP लावे\V_VM गेलन\V_VAUX तो\PR_PRL साठ\QT_QTC कोस\N_NN भागेओलन\JJ साँढ़नी\N_NN के\PSP लेले\V_VM चल\V_VAUX अयलन\V_VM ।\RD_PUNC
msd1517	ठग\N_NN के\PSP बेटी\N_NN के\PSP साथ\PSP साँढ़नी\N_NN पर\PSP भागात\N_NNP लाल\N_NNP बीच\N_NN जंगल\N_NN में\PSP जा\V_VM के\PSP ओकर\PR_PRP छाती\N_NN पर\PSP सवार\N_NN होके\V_VM तलवार\N_NN से\PSP मार\V_VM देलन\V_VAUX ।\RD_PUNC
msd1518	मतरइत\V_VM खनी\N_NN ऊ\PR_PRP सराप\N_NN देलक\V_VM कि\CC_CCS हमरे\PR_PRP नियन\RP_RPD छछनइत\N_NN तोरो\PR_PRP परान\N_NN जयतो\V_VM ।\RD_PUNC
msd1519	फिनो\CC_CCD हीरा\N_NNP आउ\CC_CCD लाल\N_NNP दूनो\QT_QTC घोड़ा\N_NN पर\PSP भागे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd1520	एने\DM_DMD सबेरे\N_NN होयल\V_VM तो\PR_PRL ठग\N_NN अपन\PR_PRP घरे\N_NN के\PSP केबाड़ी\N_NN खोललक\V_VM तो\PR_PRL एगो\QT_QTC सांढ़नी\N_NN के\PSP न\RP_NEG देखलक\V_VM ।\RD_PUNC
msd1521	ऊ\PR_PRP अस्सी\QT_QTC कोस\N_NN चलेओली\N_NN बचल\N_NN हल\V_VM ।\RD_PUNC
msd1522	सेकरा\PR_PRL पर\PSP सवार\N_NN होके\N_NN ठग\N_NN लाल\N_NNP आउ\CC_CCD हीरा\N_NNP के\PSP रपेटलक\V_VM ।\RD_PUNC
msd1523	जाइत-जाइत\V_VM हीरा\N_NNP -\RD_PUNC लाल\N_NNP साढ़नी\N_NN पर\PSP भागइत\V_VM लौकल\V_VAUX ।\RD_PUNC
msd1524	एनी\DM_DMD हीरा\N_NNP -\RD_PUNC लाल\N_NNP सोचलक\V_VM कि\CC_CCS अब\N_NN हमनी\PR_PRP के\PSP पकड़\V_VM के\V_VAUX मार\V_VM देतउ\V_VAUX तो\PR_PRL ओहनी\PR_PRP दुनो\QT_QTC पीठ\N_NN में\PSP पीठ\N_NN सटा\V_VM के\V_VAUX दुनो\QT_QTC हाथे\N_NN तलवार\N_NN चले\V_VM लगल\V_VAUX ।\RD_PUNC
msd1525	अंत\N_NN में\PSP दुनो\QT_QTC ओहनी\N_NN सातो\QT_QTC ठग\N_NN के\PSP मूँढ़ी\N_NN काट\V_VM देलन\V_VAUX ।\RD_PUNC
msd1526	बुढ़वा\JJ ठग\N_NN बन\V_VM गेल\V_VAUX आउ\CC_CCD गोड़\N_NN -\RD_PUNC हाथ\N_NN परे\V_VM लगल\V_VAUX कि\CC_CCS हमरा\PR_PRP मत\RP_NEG मारऽ\V_VM हम\PR_PRP तोर\PR_PRP घोड़ा\N_NN के\PSP रखवाली\N_NN करके\V_VM जिनगी\N_NN बिता\V_VM लेब\V_VAUX ।\RD_PUNC
msd1527	तीनो\QT_QTC साथे\N_NN चललन\V_VM ।\RD_PUNC
msd1528	जब\PR_PRL कुछ\QT_QTF दुर\N_NN गेलन\V_VM तो\PR_PRL एगो\QT_QTC पोखरा\N_NN पर\PSP नेहाय\N_NN -\RD_PUNC खाय\V_VM ला\PSP ठहर\V_VM गालन\V_VAUX ।\RD_PUNC
msd1529	ओहनी\N_NN नेहा\V_VM के\V_VAUX पूजा\N_NN करे\V_VM ला\PSP मुँड़ी\N_NN निहुरौलन\V_VM तो\PR_PRL बुढ़ा\JJ ठग\N_NN झट\N_NN से\PSP लाल\N_NNP के\PSP गरदन\N_NN पर\PSP तलवार\N_NN चला\V_VM देलक\V_VAUX आउ\CC_CCD लाल\N_NNP के\PSP मुँड़ी\N_NN कटा\V_VM गेल\V_VAUX ।\RD_PUNC
msd1530	फिन\CC_CCD हीरा\N_NNP के\PSP आन\N_NN के\PSP कहलक\V_VM कि\CC_CCS ओकरा\PR_PRP तो\PR_PRL जान\N_NN मार\V_VM देलिअऊ\V_VAUX का\PR_PRQ अब\N_NN तोरो\PR_PRP मारवऊ\V_VM ।\RD_PUNC
msd1531	डर\N_NN के\PSP मारे\N_NN हीरा\N_NNP ओकरे\PR_PRP साथे\N_NN घोड़ा\N_NN पर\PSP चढ़\V_VM के\V_VAUX चले\V_VM लगल\V_VAUX ।\RD_PUNC
msd1532	जाइत\V_VM खानी\N_NN रास्ता\N_NN में\PSP हीरा\N_NNP अप्पन\PR_PRP गोड़\N_NN के\PSP पयजेब\N_NN गिरा\V_VM देलक\V_VAUX आउ\CC_CCD ठग\N_NN से\PSP कहलक\V_VM कि\CC_CCS उतर\N_NN के\PSP ले\V_VM आवऽ\V_VM ।\RD_PUNC
msd1533	बुढ़ा\N_NN खिसिया\N_NN के\PSP कहलक\V_VM कि\CC_CCS चल\V_VM -\RD_PUNC चल\V_VM हमारा\N_NN ही\RP_RPD अइसन\RP_RPD केतना\QT_QTF गेहना\N_NN हे\V_VM ।\RD_PUNC
msd1534	फिन\CC_CCD कुछ\QT_QTF दूर\N_NN गेल\V_VM पर\PSP दूसर\QT_QTO गोड़\N_NN के\PSP पयजेब\N_NN गिरा\N_NN देलक\V_VM आउ\CC_CCD हीरा\N_NNP लावे\V_VM ला\PSP कहलक\V_VM ।\RD_PUNC
msd1535	बूढ़ा\N_NN फिनो\CC_CCD खिसिया\N_NN गेल\V_VM ।\RD_PUNC
msd1536	फिनो\CC_CCD थोड़े\QT_QTF दुर\N_NN गेल\V_VM तो\PR_PRL हाथ\N_NN के\PSP कँगना\N_NN गिरा\V_VM देलक\V_VAUX आउ\CC_CCD बूढ़ा\JJ ठग\N_NN उठावे\V_VM ला\PSP निहुरल\N_NN तो\PR_PRL हीरा\N_NNP तलवार\N_NN से\PSP मारलक\N_NNP तो\PR_PRL ओकर\PR_PRP मूँडी\N_NN कटके\V_VM गिर\V_VM गेल\V_VAUX ।\RD_PUNC
msd1537	﻿आउ\CC_CCD हीरा\N_NNP एकरा\DM_DMD बाद\N_NN हीरा\N_NNP फिन\CC_CCD ओही\DM_DMD मंदिर\N_NN पर\PSP गेलन\V_VM जहाँ\PR_PRL लगल\V_VAUX के\PSP लास\N_NN मरल\N_NN परल\N_NN हल\V_VM ।\RD_PUNC
msd1538	देह\N_NN आउ\CC_CCD मूँडी\N_NN एक\QT_QTC जगुन\N_NN सटा\V_VM के\V_VAUX जार-बे-जार\N_NN विलाप\N_NN करे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd1539	ओकर\PR_PRP रोआई\N_NN सुन\V_VM के\V_VAUX जंगल\N_NN के\PSP पेड़\N_NN -\RD_PUNC बागाद\N_NN के\PSP पत्ता\N_NN झरे\V_VM लगल\V_VAUX ।\RD_PUNC
msd1540	चिरई\N_NN बोलना\N_NN बंद\N_NN कर\V_VM देलन\V_VAUX ।\RD_PUNC
msd1541	सगरो\QT_QTF हहाकार\N_NN मच\N_NN गेल\V_VM ।\RD_PUNC
msd1542	एक\QT_QTC दिन\N_NN ओही\DM_DMD रस्ता\N_NN से\PSP गौरा\N_NNP -\RD_PUNC पारवती\N_NNP जी\RP_INTF आउ\CC_CCD महादेजी\N_NNP सैर\N_NN करे\V_VM जाइत\V_VM हलन\V_VAUX ।\RD_PUNC
msd1543	रोआई\N_NN सुन\V_VM के\PSP पारवती\N_NNP जी\RP_INTF महादेजी\N_NNP से\PSP पूछलन\V_VM कि\CC_CCS जंगल\N_NN में\PSP कउन\PR_PRQ दुखिया\N_NN रोइत\V_VM हे\V_VAUX कि\CC_CCS पेड़\N_NN के\PSP पतई\N_NN झर\V_VM गेल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd1544	महादेजी\N_NNP कहलन\V_VM कि\CC_CCS ई\DM_DMI संसार\N_NN में\PSP अनेको\QT_QTF दुखिया\N_NN हथ\V_VM ।\RD_PUNC
msd1545	केकर-केकर\PR_PRQ दुख\N_NN दूर\N_NN करबऽ\V_VM पारवती\N_NNP जी\RP_INTF हठ\N_NN करलन\V_VM तो\PR_PRL महादेजी\N_NNP ओनही\N_NN चललन\V_VM जने\N_NN से\PSP रोआई\N_NN आवइत\V_VM हल\V_VAUX ।\RD_PUNC
msd1546	ओके\N_NN देखलन\V_VM तो\PR_PRL सब\QT_QTF हाल\N_NN मालूम\N_NN भेल\V_VM ।\RD_PUNC
msd1547	पारबतीजी\N_NNP हठ\N_NN कर\V_VM देलन\V_VM कि\CC_CCS मुरदा\N_NN के\PSP तू\PR_PRP जिला\V_VM दऽ\V_VAUX ।\RD_PUNC
msd1548	महादेजी\N_NNP लड़की\N_NN के\PSP (\RD_SYM हीरा\N_NNP के\PSP )\RD_SYM कहलन\V_VM कि\CC_CCS तू\PR_PRP जा\V_VM के\V_VAUX पोखरा\N_NN से\PSP एक\QT_QTC लोटा\N_NN मानी\RP_CL ले\V_VM आवऽ\V_VM ।\RD_PUNC
msd1549	जब\PR_PRL हीरा\N_NN पानी\N_NN लवलन\V_VM तो\PR_PRL महादेजी\N_NNP कहलन\V_VM कि\CC_CCS तू\PR_PRP आँख\N_NN मृन\N_NN लऽ\V_VM ।\RD_PUNC
msd1550	फिन\CC_CCD महादेजी\N_NNP लाल\N_NNP पर\PSP पानी\N_NN छिड़कलन\V_VM आउ\CC_CCD अप्पन\PR_PRP कानी\N_NN अँगुरी\N_NN चीर\V_VM के\V_VAUX लाल\N_NNP के\PSP मुँह\N_NN में\PSP टपका\V_VM देलन\V_VAUX ।\RD_PUNC
msd1551	लाल\N_NNP फुरफुरा\RB के\PSP उठलन\V_VM आउ\CC_CCD कहलन\V_VM कि\CC_CCS बड़ी\JJ जोर\RB से\PSP नीन\N_NN आ\V_VM गेल\V_VM हल\V_VAUX ।\RD_PUNC
msd1552	तब\PR_PRL तक\RP_RPD महादेजी\N_NNP आउ\CC_CCD पारवती\N_NNP जीऊपह\N_NN गेलन\V_VM हल\V_VAUX ।\RD_PUNC
msd1553	हीरा\N_NNP कहलन\V_VM कि\CC_CCS नीन\N_NN आवे\V_VM तोर\PR_PRP मुर्दई\N_NN -\RD_PUNC दुसमन\N_NN के\PSP आउ\CC_CCD पीछे\N_NN से\PSP सारा\N_NN हाल\N_NN कह\V_VM सुनौलन\V_VAUX ।\RD_PUNC
msd1554	एकरा\DM_DMD बाद\N_NN दुनो\QT_QTC घोड़ा\N_NN पर\PSP सवार\N_NN हो\V_VM के\PSP चललन\V_VM ।\RD_PUNC
msd1555	जाइत-जाइत\V_VM एगो\QT_QTC दूसर\QT_QTO राजा\N_NN के\PSP राज\N_NN में\PSP पहुँचलन\V_VM आउ\CC_CCD एनही\DM_DMD डेरा\N_NN डाल\V_VM देलन\V_VAUX ।\RD_PUNC
msd1556	फिनो\CC_CCD खाय\V_VM -\RD_PUNC पीये\V_VM खातिर\PSP सहर\N_NN में\PSP गेलन\V_VM ।\RD_PUNC
msd1557	सहर\N_NN में\PSP जा\V_VM के\PSP एगो\QT_QTC हलुआई\N_NN के\PSP दोकान\N_NN पर\PSP मिठाई\N_NN खरीदलन\V_VM ।\RD_PUNC
msd1558	मिठाई\N_NN ओहिजे\DM_DMD छोड़के\N_NN एगो\QT_QTC पनेरी\N_NN के\PSP दोकान\N_NN पर\PSP पान\N_NN ला\PSP गेलन\V_VM ।\RD_PUNC
msd1559	दोकान\N_NN पर\PSP पनेरिन\N_NN पान\N_NN बेचइत\V_VM हल\V_VAUX ।\RD_PUNC
msd1560	लाल\N_NNP के\PSP सुरत\N_NN देख\V_VM के\PSP पनैरिन\N_NN मोहित\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd1561	ऊ\PR_PRP पान\N_NN में\PSP जादू\N_NN भर\N_NN के\PSP खिया\V_VM देलक\V_VAUX तो\PR_PRL लाल\N_NNP पान\N_NN खायते\V_VM भेंड़ा\N_NN बन\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1562	पनेरिन\N_NN झटपट\N_NN भेंड़ा\N_NN के\PSP गरदन\N_NN में\PSP रस्सी\N_NN बाँध\V_VM के\V_VAUX खूँटा\N_NN सें\N_NN कस\V_VM देलक\V_VAUX ।\RD_PUNC
msd1563	हीरा\N_NNP इहाँ\DM_DMD अहर\N_NN देखइत\V_VM हथ\V_VAUX पहर\N_NN देखइत\V_VM हथ\V_VAUX आउ\CC_CCD आखिर\N_NN में\PSP बड़ी\JJ देर\N_NN हो\V_VM गेला\V_VAUX पर\CC_CCD मरदानी\N_NN भेस\N_NN बना\V_VM क\V_VAUX चललन\V_VM ।\RD_PUNC
msd1564	जब\PR_PRL ओही\DM_DMD हलुआई\N_NN के\PSP दोकान\N_NN पर\PSP पहुँचलन\V_VM तो\PR_PRL हलुआई\N_NN कहलक\V_VM कि\CC_CCS मिठाई\N_NN ले\V_VAUX जाउ\V_VAUX बाबू\N_NN ।\RD_PUNC
msd1565	तउल\N_NN के\PSP ढेर\QT_QTF -\RD_PUNC खा\V_VM रखल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd1566	हीरा\N_NNP समझ\V_VM गेल\V_VAUX आउ\CC_CCD कहलक\V_VM कि\CC_CCS ओने\N_NN से\PSP आवइत\V_VM ही\RP_RPD तब\PR_PRL ले\V_VM जायब\V_VAUX ।\RD_PUNC
msd1567	सगरो\N_NN बजार\N_NN में\PSP खोजलक\V_VM तो\PR_PRL कहऊँ\DM_DMD पता\N_NN न\RP_NEG चलल\V_VM ।\RD_PUNC
msd1568	तब\PR_PRL फिन\CC_CCD ओही\DM_DMD पनेरिन\N_NN के\PSP दोकान\N_NN पर\PSP पान\N_NN खाय\V_VM गेल\V_VAUX ।\RD_PUNC
msd1569	पनेरिन\N_NN के\PSP देखते\V_VM हीरा\N_NNP समझ\V_VM गाल\V_VAUX कि\CC_CCS हो\V_VM -\RD_PUNC न\RP_NEG -\RD_PUNC हो\V_VM इहे\DM_DMD पनेरिन\N_NN के\PSP करमात\N_NN हे\V_VM ।\RD_PUNC
msd1570	ऊ\PR_PRP उहवाँ\N_NN से\PSP चुपचाप\N_NN चल\V_VM अयलन\V_VAUX आउ\CC_CCD पता\N_NN लगावे\V_VM खातिर\N_NN घोड़ा\N_NN पर\PSP चढ़के\V_VM घुमे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd1571	रोज\N_NN सहर\N_NN में\PSP चार\QT_QTC -\RD_PUNC पाँच\QT_QTC बेरा\N_NN चक्कर\V_VM लगावे\V_VAUX लगलन\V_VAUX ।\RD_PUNC
msd1572	एक\QT_QTC दिन\N_NN उहाँ\DM_DMD के\PSP राजा\N_NN के\PSP लड़की\N_NN ओकर\PR_PRP लड़का\N_NN के\PSP भेष\N_NN में\PSP हीरा\N_NNP के\PSP सूरत\N_NN देख\V_VM के\PSP मोहित\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
