ID	Value
msd3242	कथा\N_NN -\RD_PUNC पूजा\N_NN होइत\V_VM -\RD_PUNC होइत\V_VM पूणीहुति\N_NN के\PSP दिन\N_NN आल\V_VM ।\RD_PUNC
msd3243	ऊ\PR_PRP दिन\N_NN बड़ी\QT_QTF लोग\N_NN जुटलन\V_VM ।\RD_PUNC
msd3244	बनिबा\N_NN खुब\RP_INTF ठाठ\N_NN में\PSP जाके\V_VM आगहीं\N_NN बइठ\V_VM गेल\V_VAUX ।\RD_PUNC
msd3245	जब\PR_PRL पूजा\N_NN हो\V_VM गेल\V_VAUX तो\PR_PRL दछिना\N_NN में\PSP कउन\PR_PRQ कहे\V_VM ,\RD_PUNC आरती\N_NN में\PSP भी\RP_RPD कुछो\PR_PRI न\RP_NEG परल\V_VM ।\RD_PUNC
msd3246	उहाँ\DM_DMD से\PSP ह्ल्ला\N_NNP चल\V_VM के\V_VAUX महादेव\N_NNP जी\N_NNP के\PSP मंदिर\N_NN में\PSP जाके\V_VM एक\QT_QTC लात\N_NN जमौलक\V_VM कि\CC_CCS ओकर\PR_PRP लतिया\N_NN उहई\DM_DMD सट\V_VM गेल\V_VAUX ।\RD_PUNC
msd3247	अन्हारे\N_NN ह्ल्ला\N_NN भेल\V_VM कि\CC_CCS महासेठजी\N_NN के\PSP लाती\N_NN महादेव\N_NNP जी\N_NNP में\PSP सटल\V_VM हे\V_VAUX ।\RD_PUNC
msd3248	देखताहर\N_NN लोग\N_NN जुटलन\V_VM आउ\CC_CCD बनिवा\N_NN के\PSP मेहरारु\N_NN आयल\V_VM आउ\CC_CCD महादेव\N_NNP जी\N_NN के\PSP गोड़\N_NN लाग\V_VM के\V_VAUX कहलक\V_VAUX कि\CC_CCS छोड़\V_VM दऽ\V_VAUX ।\RD_PUNC
msd3249	महादेव\N_NNP जी\N_NNP कहकथिन\V_VM कि\CC_CCS पांच\QT_QTC सौ\QT_QTC देले\V_VM हें\V_VAUX आउ\CC_CCD सात\QT_QTC सौ\QT_QTC जा\V_VM के\V_VAUX पंडी\N_NN जी\N_NN के\PSP दे\V_VM आव\V_VAUX तो\PR_PRL छोड़वउ\V_VAUX ।\RD_PUNC
msd3250	ई\DM_DMI सुन\V_VM के\V_VAUX मेहररुआ\N_NN घरे\N_NN गेल\V_VM आउ\CC_CCD सात\QT_QTC सौ\QT_QTC रुपेया\N_NN घरे\N_NN से\PSP लान\V_VM के\V_VAUX पंडी\N_NN जी\N_NN के\PSP दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd3251	फिनो\CC_CCD महादे\N_NNP जी\N_NNP भीर\PSP गेल\V_VM आउ\CC_CCD कहलक\V_VM कि\CC_CCS हम\PR_PRP रुपेया\N_NN दे\V_VM देली\V_VAUX हे\V_VAUX तब\PR_PRL महादे\N_NNP जी\N_NNP छोड़\V_VM देलन\V_VAUX ।\RD_PUNC
msd3252	पंडी\N_NN जी\N_NN पोथी\N_NN -\RD_PUNC पतरा\N_NN बान्ह\V_VM के\V_VAUX घरे\N_NN चललन\V_VM ।\RD_PUNC
msd3253	राह\N_NN में\PSP चार\QT_QTC गो\RP_CL चोर\N_NN लग\V_VM गेलन\V_VAUX ।\RD_PUNC
msd3254	ओहनी\PR_PRP पुछलक\V_VM कि\CC_CCS कउची\PR_PRQ हबऽ\V_VM ।\RD_PUNC
msd3255	दऽ\V_VM ,\RD_PUNC लेले\V_VM चलिवऽ\V_VAUX पंडी\N_NN जी\N_NN कहलन\V_VM कि\CC_CCS कुछो\PR_PRI न\RP_NEG हेऽ\V_VM ।\RD_PUNC
msd3256	तऽ\CC_CCS चोरवन\N_NN कहलक\V_VM कि\CC_CCS देखऽ\V_VM बोंग\N_NN ।\RD_PUNC
msd3257	पंडी\N_NN जी\N_NN डर\N_NN के\PSP मारे\N_NN मोटरी\N_NN देऽ\V_VM देलन\V_VAUX ।\RD_PUNC
msd3258	चोरवन\N_NN पुछकई\V_VM कि\CC_CCS तोर\PR_PRP कहां\PR_PRQ घर\N_NN हवऽ\V_VM ।\RD_PUNC
msd3259	पंडी\N_NN जी\N_NN के\PSP घर\N_NN नजीके\N_NN हल\V_VM बाकि\CC_CCD कहलन\V_VM कि\CC_CCS बडी\QT_QTF दूर\N_NN हे\V_VM से\CC_CCD रह\V_VM जाय\V_VAUX के\PSP चाहीं\V_VAUX ।\RD_PUNC
msd3260	ऊ\PR_PRP एगो\QT_QTC जजमान\N_NN के\PSP बहाना\N_NN कर\V_VM के\V_VAUX अपन\PR_PRP घरे\N_NN चल\V_VM गेलन\V_VAUX ।\RD_PUNC
msd3261	चोरवन\N_NN सोचलक\V_VM कि\CC_CCS अन्हारे\N_NN इनका\N_NN जजमान\N_NN ही\RP_RPD से\PSP आउ\CC_CCD मिलत\V_VM तो\PR_PRL आगे\N_NST चल\V_VM के\V_VAUX छीन\V_VAUX लेव\V_VAUX ।\RD_PUNC
msd3262	आउ\CC_CCD आज\N_NN रात\N_NN के\PSP इहई\DM_DMD खयबो\V_VM करब\V_VAUX ।\RD_PUNC
msd3263	पंडी\N_NN जी\N_NN चोरवन\N_NN के\PSP अप्पन\PR_PRP दुरा\N_NN पर\PSP बइठा\V_VM के\V_VAUX कहलन\V_VAUX कि\CC_CCS हम\PR_PRP मोटरिया\N_NN जजमान\N_NN ही\RP_RPD रख\V_VM देइत\V_VAUX हीवऽ\V_VAUX आउ\CC_CCD घरे\N_NN रख\V_VM के\V_VAUX अयलन\V_VAUX आउ\CC_CCD कहलन\V_VM कि\CC_CCS अब\RB तोहनी\PR_PRP जाइजा\V_VM ।\RD_PUNC
msd3264	हम\PR_PRP घरे\N_NN पहुंच\V_VM गेली\V_VAUX ।\RD_PUNC
msd3265	चोरवन\N_NN अपने\PR_PRP मे\PSP विचार\N_NN कयलक\V_VM कि\CC_CCS पंटितवा\N_NN हमनी\PR_PRP के\PSP खुब\RB छकौलकउ\V_VM से\CC_CCD आज\N_NN रात\N_NN में\PSP चोरा\N_NN लेवे\V_VM के\V_VAUX चाहीं\V_VAUX ।\RD_PUNC
msd3266	ओहनी\PR_PRP पंडिताइन\N_NN से\PSP पंडी\N_NN जी\N_NN के\PSP बतिआइत\V_VM सुनलक\V_VAUX कि\CC_CCS आज\N_NN जे\PR_PRL कमा\N_NN के\PSP लयली\V_VM हे\V_VAUX से\CC_CCD पिछुत्ती\N_NN गनउरवा\N_NN में\PSP गाड़\V_VM देली\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3267	चोरवन\N_NN रात\N_NN भर\RP_RPD में\PSP सब\QT_QTF गनौरा\N_NN फेंक\V_VM देलन\V_VAUX बाकि\CC_CCD धन\N_NN न\RP_NEG मिलल\V_VM ।\RD_PUNC
msd3268	चोरवन\N_NN कहलक\V_VM कि\CC_CCS पंडितवा\N_NN आजो\N_NN छकौलकउ\V_VM से\CC_CCD अच्छे\RP_RPD कल\N_NN सार\N_NN के\PSP ठीक\N_NN कर\V_VM देवे\V_VAUX के\PSP चाहीं\V_VAUX ।\RD_PUNC
msd3269	रात\N_NN में\PSP फिनो\CC_CCD पंडी\N_NN जी\N_NN कहलन\V_VM कि\CC_CCS चोर\N_NN -\RD_PUNC चुहाड़\N_NN के\PSP डर\N_NN से\PSP सब\QT_QTF धन\N_NN के\PSP खढ़ी\N_NN में\PSP उ\PR_PRP निम\N_NN के\PSP पेड़\N_NN में\PSP लवनी\N_NN में\PSP टागं\V_VM देली\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3270	चोर\N_NN सुन\V_VM के\V_VAUX रात\N_NN में\PSP पेड़\N_NN पर\PSP चढ़ल\V_VM तो\PR_PRL उहाँ\DM_DMD हड्डा\N_NN खोता\N_NN लगौ\V_VM ले\V_VAUX हलऽ\V_VAUX ।\RD_PUNC
msd3271	ओहनी\PR_PRP अन्हार\N_NN में\PSP हबक\RB -\RD_PUNC हबक\RB के\PSP पकड़लक\V_VM तो\PR_PRL बिरनी\N_NN लपटा\V_VM गेल\V_VAUX ।\RD_PUNC
msd3272	गिरइत\V_VM -\RD_PUNC परइत\V_VM सब\QT_QTF भागलक\V_VM ।\RD_PUNC
msd3273	चोरवन\N_NN सोचलक\V_VM कि\CC_CCS पंडी\N_NN जी\N_NN हमनी\PR_PRP के\PSP नीमन\N_NN छकावइत\V_VM उथुन\V_VAUX ।\RD_PUNC
msd3274	आज\N_NN रात\N_NN के\PSP उनकर\PR_PRP गोड़\N_NN तोड़\V_VM दे\V_VAUX ही\RP_RPD ।\RD_PUNC
msd3275	﻿पंडी\N_NN जी\N_NN कहलन\V_VM कि\CC_CCS आज\N_NN लोटा\N_NN में\PSP सब\QT_QTF धन\N_NN कुआं\N_NN में\PSP डाल\V_VM देली\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3276	चोरवन\N_NN सुन\V_VM के\V_VAUX रात\N_NN में\PSP ऊ\PR_PRP कुआं\N_NN में\PSP हेल\V_VM गेलन\V_VAUX ।\RD_PUNC
msd3277	एन्ने\DM_DMD पंडी\N_NN जी\N_NN आउ\CC_CCD पंडिताइन\N_NN दुनो\QT_QTC मार\V_VM ईटा\N_NN के\PSP चोरवन\N_NN सब\QT_QTF के\PSP कुएं\N_NN में\PSP जान\N_NN मार\V_VM देलन\V_VAUX ।\RD_PUNC
msd3278	दिन\N_NN भर\RP_RPD उहई\DM_DMD छोड़\V_VM देलन\V_VAUX ।\RD_PUNC
msd3279	सांझ\N_NN के\PSP एगो\QT_QTC भिखारी\N_NN भीख\N_NN मांगे\V_VM आयल\V_VAUX तो\PR_PRL बाबा\N_NN जी\N_NN कहलन\V_VM कि\CC_CCS पांच\QT_QTC रुपेया\N_NN देबबऽ\V_VM आउ\CC_CCD खिला\V_VM भी\RP_RPD देबवऽ\V_VAUX से\CC_CCD एगो\QT_QTC हमर\PR_PRP काम\N_NN कर\V_VM दऽ\V_VAUX ।\RD_PUNC
msd3280	रात\N_NN हो\V_VM गेल\V_VAUX तो\PR_PRL बाबा\N_NN जी\N_NN कुआँ\N_NN में\PSP से\PSP मुरदा\N_NN निकाल\V_VM के\V_VAUX देलन\V_VAUX ।\RD_PUNC
msd3281	भिखारी\N_NN मुरदा\N_NN फेंक\V_VM आयल\V_VAUX ।\RD_PUNC
msd3282	तब\PR_PRL तक\RP_RPD दुसरका\QT_QTC भी\RP_RPD निकाल\V_VM के\V_VAUX रख\V_VAUX देलन\V_VAUX आउ\CC_CCD कहलन\V_VM कि\CC_CCS कहसे\PR_PRQ फेंकलऽ\V_VM कि\CC_CCS फिनो\CC_CCD चल\V_VM अयलवऽ\V_VAUX ।\RD_PUNC
msd3283	ऊ\PR_PRP फिनो\CC_CCD दोसर\QT_QTO मुरदा\N_NN ले\V_VM के\V_VAUX दोसर\QT_QTO दने\N_NN फेंक\V_VM आयल\V_VAUX ।\RD_PUNC
msd3284	तब\PR_PRL तक\RP_RPD बाबा\N_NN जी\N_NN तेसरका\QT_QTO के\PSP निकाल\V_VM के\V_VAUX धर\V_VAUX देलन\V_VAUX आउ\CC_CCD भिखारी\N_NN के\PSP अयला\V_VM पर\PSP कहलन\V_VM कि\CC_CCS ई\DM_DMI फिनो\CC_CCD भाग\V_VM अयलवऽ\V_VAUX ।\RD_PUNC
msd3285	तेसरका\QT_QTO मुरदा\N_NN के\PSP बारे\N_NN में\PSP कहलन\V_VM कि\CC_CCS अबरी\N_NN एकरा\DM_DMD केतारी\N_NN के\PSP मूढा\N_NN से\PSP बांध\V_VM दि\V_VAUX हऽ\V_VAUX ।\RD_PUNC
msd3286	ओकरा\PR_PRP बाद\PSP चौथ\QT_QTO मुरदा\N_NN निकाल\V_VM के\V_VAUX बाबाजी\N_NN ओकरा\N_NN में\PSP केतारी\N_NN बान्ह\V_VM देलन\V_VAUX आउ\CC_CCD भिखारी\N_NN के\PSP अयला\V_VM पर\PSP कहलन\V_VM कि\CC_CCS कइसे\PR_PRQ बान्हल\V_VM कि\CC_CCS मुंढे\N_NN कुबार\V_VM के\V_VAUX भाग\V_VAUX अलवऽ\V_VAUX ।\RD_PUNC
msd3287	अबरी\N_NN बाबा\N_NN जी\N_NN कहलन\V_VM कि\CC_CCS जब\PR_PRL भागे\V_VM लगतवऽ\V_VAUX तो\PR_PRL अबरी\N_NN बगंड़ी\N_NN लेले\V_VM जा\V_VAUX बंड़वठ\V_VAUX दि\V_VAUX हऽ\V_VAUX ।\RD_PUNC
msd3288	एकरा\DM_DMD ले\V_VM जाके\V_VAUX भिखारी\N_NN रहर\N_NN के\PSP खेत\N_NN में\PSP दक्खिन\N_NN दने\N_NN फेक\V_VM लन\V_VAUX आउ\CC_CCD खड़ा\N_NN हलन\V_VM कि\CC_CCS एगो\QT_QTC धोबी\N_NN दीसा\N_NN फीर\V_VM के\V_VAUX आवइत\V_VAUX हले\V_VAUX ।\RD_PUNC
msd3289	ओकरे\PR_PRP लौट\V_VM के\V_VAUX आवइत\V_VAUX मुरदा\N_NN समझ\N_NN के\PSP ऊ\PR_PRP मार\V_VM डंटा\N_NN के\PSP ओकरा\PR_PRP जान\N_NN से\PSP मार\V_VM देलक\V_VAUX ।\RD_PUNC
msd3290	ओकरा\PR_PRP मरल\N_NN देख\V_VM भिखारी\N_NN डर\N_NN गेल\V_VM आउ\CC_CCD फिनो\CC_CCD बाबाजी\N_NN ही\RP_RPD न\RP_NEG गेल\V_VM आउ\CC_CCD अपन\PR_PRP समान\N_NN के\PSP छोड़\V_VM के\V_VAUX भाग\V_VAUX गेल\V_VAUX ।\RD_PUNC
msd3291	एगो\QT_QTC राजा\N_NN के\PSP पांच\QT_QTC गो\RP_CL लड़का\N_NN हल\V_VM ।\RD_PUNC
msd3292	पांचो\QT_QTC लड़कन\N_NN के\PSP पढ़े\V_VM ला\PSP पठशाला\N_NN में\PSP भेज\V_VM देले\V_VAUX हलन\V_VAUX ।\RD_PUNC
msd3293	एक\QT_QTC दिन\N_NN जब\PR_PRL पांचो\QT_QTC लड़का\N_NN पढ़\V_VM के\V_VAUX अयलन\V_VAUX तो\PR_PRL राजा\N_NN पूछलन\V_VM कि\CC_CCS बेटा\N_NN कउन\PR_PRQ -\RD_PUNC कउन\PR_PRQ विद्धा\N_NN पढ़लऽ\V_VM हे\V_VAUX ।\RD_PUNC
msd3294	सभे\QT_QTF लड़कन\N_NN बोललन\V_VM कि\CC_CCS हमनी\PR_PRP राजनीति\JJ विधा\N_NN सिखली\V_VM हे\V_VAUX कि\CC_CCS राज\N_NN पाठ\N_NN कइसे\PR_PRQ चलावल\V_VM जा\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3295	बाकि\CC_CCD छोटकी\JJ लड़का\N_NN बोलल\V_VM कि\CC_CCS हम\PR_PRP तो\PR_PRL चोरी\N_NN विधा\N_NN सिखली\N_NN हे\V_VM ।\RD_PUNC
msd3296	राजा\N_NN फिनो\CC_CCD ओही\DM_DMD लड़का\N_NN के\PSP पढ़े\V_VM ला\PSP भेज\V_VM देलन\V_VAUX ।\RD_PUNC
msd3297	एकरा\DM_DMD बाद\PSP फिनो\CC_CCD पूछलन\V_VM कि\CC_CCS का\PR_PRQ का\PR_PRQ पढ़लऽ\V_VM बेटा\N_NN ।\RD_PUNC
msd3298	फिनो\CC_CCD छोटका\JJ लड़का\N_NN बोलल\V_VM कि\CC_CCS अवकी\RB तऽ\CC_CCS हम\PR_PRP आउ\CC_CCD चोरी\N_NN विधा\N_NN सीख\V_VM के\V_VAUX पक्का\N_NN होगेलिअवऽ\V_VM हे\V_VAUX ।\RD_PUNC
msd3299	राजा\N_NN कहलन\V_VM कि\CC_CCS अइसन\RP_RPD काम\N_NN तू\PR_PRP न\RP_NEG छोड़बऽ\V_VM ।\RD_PUNC
msd3300	एकरा\DM_DMD पर\PSP लड़का\N_NN बोलल\V_VM कि\CC_CCS हमरा\PR_PRP से\PSP ना\RP_NEG छुट\V_VM सकऽ\V_VM हे\V_VAUX ।\RD_PUNC
msd3301	एकरे\DM_DMD पर\PSP राजा\N_NN बोललन\V_VM कि\CC_CCS जब\PR_PRL तू\PR_PRP पक्का\JJ चोर\N_NN हो\V_VM गेले\V_VAUX हे\V_VAUX तो\PR_PRL फलना\N_NN राज\N_NN मे\PSP एगो\QT_QTC राजा\N_NN के\PSP मीसी\JJ तलवार\N_NN आ\CC_CCD एगो\QT_QTC सामकरन\JJ घोड़ा\N_NN हे\V_VM तू\PR_PRP ओकरा\PR_PRP चोरा\V_VM के\V_VAUX चार\QT_QTC रोज\N_NN में\PSP ले\V_VM आव\V_VAUX तो\PR_PRL हम\PR_PRP जानीं\N_NN कि\CC_CCS तूं\N_NN पक्का\JJ चोर\N_NN हो\V_VM गेले\V_VAUX हें\V_VAUX ।\RD_PUNC
msd3302	एकरा\DM_DMD पर\PSP छोटका\JJ लड़का\N_NN बोलल\V_VM कि\CC_CCS इ\DM_DMD कउन\PR_PRQ भारी\JJ बात\N_NN हे\V_VAUX ।\RD_PUNC
msd3303	राजा\N_NN ऊ\PR_PRP दूसर\QT_QTO राजा\N_NN के\PSP पास\N_NST चिट्ठी\N_NN लिख\V_VM देलन\V_VAUX कि\CC_CCS चार\QT_QTC रोज\N_NN तक\RP_RPD अपन\PR_PRP मीसी\JJ तलवार\N_NN आउ\CC_CCD सामकरन\JJ घोड़ा\N_NN के\PSP हिफाजत\N_NN में\PSP रखि\V_VM हऽ\V_VAUX ।\RD_PUNC
msd3304	हमर\PR_PRP लड़का\N_NN छउंड़ा\N_NN चोर\N_NN हे\V_VM ओकरा\PR_PRP चोरावे\V_VM जाइत\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3305	राजा\N_NN खत\N_NN पाके\V_VM अप्पन\PR_PRP राज\N_NN भर\RP_RPD में\PSP ढिढोरा\N_NN पिटबा\V_VM देलन\V_VAUX कि\CC_CCS आठ\QT_QTC रोज\N_NN के\PSP अंदर\N_NST में\PSP कोई\PR_PRI भी\RP_RPD बाहर\N_NST के\PSP अदमी\N_NN सहर\N_NN में\PSP न\RP_NEG आवे\V_VM पाबे\V_VAUX ।\RD_PUNC
msd3306	आउ\CC_CCD ऊ\PR_PRP सगरो\RB पहरा\N_NN पर\PSP सिपाही\N_NN के\PSP बइठा\V_VM देलन\V_VAUX ।\RD_PUNC
msd3307	﻿ईहवां\N_NN से\PSP छउंड़ा\N_NN चोर\N_NN चलल\V_VM ।\RD_PUNC
msd3308	जब\PR_PRL ओही\DM_DMD राज\N_NN में\PSP पहुंचल\V_VM तो\PR_PRL देखइत\V_VM हे\V_VAUX कि\CC_CCS सगरो\RB पहरा\N_NN पर\PSP सिपाही\N_NN तैनात\V_VM हथ\V_VAUX आउ\CC_CCD कड़ा\JJ पहरा\N_NN देइत\V_VM हथ\V_VAUX ।\RD_PUNC
msd3309	मन\N_NN में\PSP सोचलक\V_VM कि\CC_CCS कउन\PR_PRQ उपाय\N_NN करि\V_VM कि\CC_CCS सहर\N_NN में\PSP घुस\V_VM जाई\V_VAUX ।\RD_PUNC
msd3310	ओही\DM_DMD जगह\N_NN ऊ\PR_PRP नउवा\N_NN के\PSP भेस\N_NN बनौलक\V_VM आउ\CC_CCD छुरा\N_NN -\RD_PUNC कँची\N_NN ले\V_VM लेलक\V_VAUX ।\RD_PUNC
msd3311	सहर\N_NN में\PSP ऊ\PR_PRP जाय\V_VM लगल\V_VAUX तो\PR_PRL सिपाही\N_NN बोलल\V_VM कि\CC_CCS कहवॉ\PR_PRQ जाइत\V_VM हें\V_VAUX रे\RP_INJ नउवा\N_NN ।\RD_PUNC
msd3312	सरकार\N_NN हम\PR_PRP सिपाही\N_NN जी\N_NN के\PSP हजामत\N_NN -\RD_PUNC दाढ़ी\N_NN बना\V_VM के\V_VAUX आवइत\V_VAUX ही\RP_RPD ई\DM_DMI तो\PR_PRL बताव\V_VM कि\CC_CCS केकरो\PR_PRI सहर\N_NN में\PSP घुसे\V_VM ला\PSP हुकुम\N_NN हेऽ\V_VM ।\RD_PUNC
msd3313	एकरा\DM_DMD पर\PSP नउबा\N_NN कहलक\V_VM कि\CC_CCS सरकार\N_NN के\PSP बात\N_NN नउवो\N_NN ला\PSP रोक\N_NN -\RD_PUNC टोक\N_NN हेऽ\V_VM ।\RD_PUNC
msd3314	एकरा\DM_DMD पर\PSP सिपाही\N_NN कहलक\V_VM कि\CC_CCS जरा\RP_RPD हमरो\PR_PRP दाढ़ी\N_NN हजामत\N_NN बना\V_VM दे\V_VAUX तो\PR_PRL ।\RD_PUNC
msd3315	नउवा\N_NN हजामत\N_NN बना\V_VM देलक\V_VAUX तो\PR_PRL सिपाही\N_NN कहलक\V_VM कि\CC_CCS हमरा\PR_PRP देह\N_NN पर\PSP सगरो\RB बार\N_NN पड़\V_VM गेल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3316	एकरे\DM_DMD पर\PSP नउवा\N_NN कहलक\V_VM कि\CC_CCS सरकार\N_NN सब\QT_QTF पोसाक\N_NN खोल\V_VM के\V_VAUX रख\V_VAUX दीहीं\V_VAUX आउ\CC_CCD पोखरा\N_NN में\PSP गमछावा\N_NN पहिन\V_VM के\V_VAUX नेहा\V_VM लिहीं\V_VAUX ।\RD_PUNC
msd3317	सिपाही\N_NN कहलक\V_VM कि\CC_CCS ठीक\JJ उपाय\N_NN बतौले\V_VM रे\RP_INJ नउवा\N_NN ।\RD_PUNC
msd3318	तुरेत\RB अप्पन\PR_PRP पोसाक\N_NN खोल\V_VM के\V_VAUX ऊ\PR_PRP रख\V_VM देलक\V_VAUX आउ\CC_CCD नेहाय\N_NN खातिर\PSP पोखरा\N_NN में\PSP कूद\V_VM गेल\V_VAUX ।\RD_PUNC
msd3319	जब\PR_PRL पानी\N_NN में\PSP बुड़की\N_NN मारलक\V_VM तो\PR_PRL नउबा\N_NN (\RD_SYM छउँड़ा\N_NN चोर\N_NN )\RD_SYM सबहे\QT_QTF पोसाक\N_NN लेके\V_VM सहर\N_NN में\PSP घुस\V_VM गेल\V_VAUX ।\RD_PUNC
msd3320	सहर\N_NN में\PSP जाके\V_VM एगो\QT_QTC बेसबा\N_NN के\PSP रुपेया\N_NN -\RD_PUNC पइसा\N_NN दे\V_VM के\V_VAUX मिला\V_VAUX लेलक\V_VAUX आउ\CC_CCD ओकरा\PR_PRP हिआं\N_NN रहे\V_VM लगल\V_VAUX ।\RD_PUNC
msd3321	जब\PR_PRL सिपाही\N_NN आयल\V_VM आउ\CC_CCD ओकरा\PR_PRP अपन\PR_PRP पोसाक\N_NN के\PSP साथ\PSP न\RP_NEG देखलक\V_VM तो\PR_PRL कहलक\V_VM कि\CC_CCS ओही\DM_DMD छउंड़ा\N_NN चोर\N_NN हल\V_VM ।\RD_PUNC
msd3322	सहर\N_NN में\PSP हल्ला\N_NN हो\V_VM गेल\V_VAUX कि\CC_CCS छउंड़ा\N_NN चोर\N_NN सहर\N_NN मे\PSP घुस\V_VM गेल\V_VAUX हे\V_VAUX आउ\CC_CCD जोर-सोर\RB से\PSP पहरा\N_NN पड़े\V_VM लगल\V_VAUX ।\RD_PUNC
msd3323	छउंड़ा\N_NN चोर\N_NN बेसबा\N_NN से\PSP कहलक\V_VM कि\CC_CCS हम\PR_PRP राजा\N_NN के\PSP लड़का\N_NN ही\V_VM ।\RD_PUNC
msd3324	हम\PR_PRP मीसी\JJ तलवार\N_NN आउ\CC_CCD सामकरन\JJ घोड़ा\N_NN चोराबे\V_VM आयल\V_VAUX ही\V_VAUX ।\RD_PUNC
msd3325	तोरा\PR_PRP एते\QT_QTF पता\N_NN लगावे\V_VM के\PSP काम\N_NN हउ\V_VM कि\CC_CCS केकर\PR_PRQ -\RD_PUNC केकर\PR_PRQ पहरा\N_NN पर\PSP ड्थुटी\N_NN हे\V_VM ।\RD_PUNC
msd3326	बेसवा\N_NN पता\N_NN लगा\V_VM के\V_VAUX कहलक\V_VAUX कि\CC_CCS आज\N_NN चार\QT_QTC गो\RP_CL फलना\N_NN -\RD_PUNC फलना\N_NN बीड़ा\N_NN उठऽवलक\V_VM हे\V_VAUX ।\RD_PUNC
msd3327	पकड़े\V_VM लागी\PSP ओही\DM_DMD सब\QT_QTF के\PSP ड्थुटी\N_NN पडल\V_VM हे\V_VAUX ।\RD_PUNC
msd3328	छउंड़ा\N_NN चोर\N_NN ठकठकिया\N_NN के\PSP भेस\N_NN बनौलक\V_VM ।\RD_PUNC
msd3329	ओहनी\PR_PRP के\PSP अउरत\N_NN के\PSP घर\N_NN जाके\V_VM कह\V_VM देलक\V_VAUX कि\CC_CCS आज\N_NN तोहर\N_NN गांव\N_NN में\PSP अतउ\V_VM आउ\CC_CCD :\RD_PUNC उहुहुं\N_NN -\RD_PUNC उहुंहुं\N_NN करके\V_VM खोल\V_VAUX केवाड़ी\N_NN कहतउ\V_VM ।\RD_PUNC
msd3330	तोहनी\PR_PRP खोलिहऽ\V_VM न\RP_NEG ।\RD_PUNC
msd3331	अगर\CC_CCS खोलबो\V_VM करिहंऽ\V_VAUX तो\PR_PRL ,\RD_PUNC लुआठी\N_NN ले\V_VM के\V_VAUX मार\V_VAUX लुआठी\N_NN मार\V_VM लुआठी\N_NN मार\V_VM दीहंऽ\V_VAUX ।\RD_PUNC
msd3332	एतना\QT_QTF कहके\V_VM ठकठकिया\N_NN चल\V_VM आयल\V_VAUX ।\RD_PUNC
msd3333	एकरा\DM_DMD बाद\PSP जब\PR_PRL रात\N_NN होयल\V_VM तो\PR_PRL चारो\QT_QTC सिपहियन\N_NN के\PSP पहरा\N_NN मिल\V_VM गेल\V_VAUX ।\RD_PUNC
msd3334	छउंड़ा\N_NN चोर\N_NN फिन\CC_CCD नउवा\N_NN के\PSP भेस\N_NN बना\V_VM के\V_VAUX बजार\N_NN मे\PSP गेल\V_VM हल\V_VAUX ।\RD_PUNC
msd3335	पहरेदार\N_NN देख\V_VM के\V_VAUX कहलक\V_VAUX कि\CC_CCS अरे\RP_INJ नउवा\N_NN ,\RD_PUNC कहवाँ\PR_PRQ से\PSP आवइत\V_VM हे\V_VAUX रे\RP_INJ ।\RD_PUNC
msd3336	केकरो\PR_PRI रात\N_NN के\PSP -\RD_PUNC निकले\V_VM ला\PSP हुकुम\N_NN न\RP_NEG हे\V_VAUX रे\RP_INJ ।\RD_PUNC
msd3337	नउवा\N_NN बोलल\V_VM कि\CC_CCS सरकार\N_NN के\PSP बात\N_NN नउवा\N_NN ला\PSP भी\RP_RPD रोक\V_VM -\RD_PUNC टोक\V_VM हे\V_VAUX ।\RD_PUNC
msd3338	उ\PR_PRP फलना\N_NN सिपाही\N_NN जी\N_NN के\PSP हजामत\N_NN बनावले\V_VM_VF आवइत\V_VAUX ही\V_VAUX ।\RD_PUNC
msd3339	एकरे\DM_DMD पर\PSP चारो\QT_QTC पहरेदार\N_NN कहलन\V_VM कि\CC_CCS जरा\RP_RPD हमनी\PR_PRP के\PSP भी\RP_RPD हजामत\N_NN बना\V_VM दे\V_VAUX तो\PR_PRL सबहे\QT_QTF के\PSP ऊ\PR_PRP खुब\RP_INTF ठीक\JJ से\PSP हजामत\N_NN बना\V_VM देलक\V_VAUX ।\RD_PUNC
msd3340	चारो\QT_QTC नेहाय\N_NN ला\PSP अप्पन\PR_PRP -\RD_PUNC अप्पन\PR_PRP पोसाक\N_NN खोल\V_VM के\V_VAUX आउ\CC_CCD गमछा\N_NN पहेन\V_VM के\V_VAUX पोखरा\N_NN में\PSP कुदलन\V_VM आउ\CC_CCD नउवा\N_NN से\PSP कहलन\V_VM कि\CC_CCS देख\V_VM कोई\PR_PRI हमनी\PR_PRP के\PSP कपड़ा\N_NN -\RD_PUNC लत्ता\N_NN न\RP_NEG ले\V_VM जाय\V_VAUX ।\RD_PUNC
