Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,good bye,ack,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,ha su hu east part of town ma chinese ni seva apti restaurant sodhi sakis,inform,area,east
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,chinese,inform,food,chinese
HUMAN,<SILENCE>,silence,,
BOT,"yu_garden ek sundar place chhe east part of town ma je tasty chinese food serve kare
",inform,area,east
HUMAN,ane su hu address melvi saku chhu,request,slot,addr
BOT,"Sure , yu_garden ich yu_garden_address ma che .
",inform,addr,529 newmarket road fen ditton
HUMAN,ane phone number,inform,food,spanish
BOT,"yu_garden na phone number yu_garden_phone che .
",inform,phone,01223 248882
HUMAN,ane te chhe badha tamaro aabhar aavjo,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,uh yes mane north part of town ma joie che,affirm,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"Sorry su tamne cheap price range ma athva moderate price range ma kaipan gamse ?
",select,pricerange,moderate
HUMAN,cheap,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"royal_spice chhe ek sundar place north town ma ane cheap price chhe
",inform,area,north
HUMAN,Barobar Kai kind nu food,ack,,
BOT,"royal_spice serve kare chhe indian food
",inform,food,indian
HUMAN,Barobar hu phone number medvi saku,request,slot,addr
BOT,"royal_spice ek mahan restaurant chhe
",offer,name,royal spice
HUMAN,phone number,hello,,
BOT,"royal_spice na phone number royal_spice_phone che .
",inform,phone,01733 553355
HUMAN,Barobar aabhar and aavjo,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,kai farak nathi padto,negate,,
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,tenathi koi farak nathi padto,inform,area,north
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Barobar,affirm,,
BOT,"sorry , pan danish food serve karwa wala koi pan restaurant nathi .
",canthelp,food,danish
HUMAN,international food,inform,food,international
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,moderate,inform,pricerange,moderate
BOT,"saaru , saher ma koi pan sthale restaurant chalse ? ?
",expl-conf,area,dontcare
HUMAN,haan,request,slot,addr
BOT,"Sorry su tamne moderate price range ma koi game chhe athva tamne koi parvah nathi .
",select,pricerange,dontcare
HUMAN,mane kae farak nathi padto,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant serve kare chhe international food
",inform,food,international
HUMAN,okay ane mane phone number mali sake che,request,slot,addr
BOT,"the_varsity_restaurant ek mahan restaurant chhe
",offer,name,the varsity restaurant
HUMAN,phone number,ack,,
BOT,"the_varsity_restaurant na phone number the_varsity_restaurant_phone che .
",inform,phone,01223 356060
HUMAN,ane post code,request,slot,postcode
BOT,"the_varsity_restaurant na post code the_varsity_restaurant_post_code che
",inform,phone,01223 356060
HUMAN,Barobar aabhar and aavjo,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,uh haan hu ek cheap restaurant sodhu chu gaam na west bhaag ma,inform,pricerange,cheap
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,west,inform,area,west
BOT,"Su tame kahyu ke tame west of town ma restaurant shodhi rahya chho ?
",expl-conf,area,west
HUMAN,"Uh , haa , eka cheap restaurant",affirm,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,tenathi koi farak nathi padto,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita chhe ek sundar place west town ma ane cheap price chhe
",inform,area,west
HUMAN,okay ane ehno phone number su che please,request,slot,phone
BOT,"la_margherita na phone number la_margherita_phone che .
",inform,phone,01223 315232
HUMAN,Barobar and um abhar and good bye,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,"Uh , haa , hum Malaysian food shodhi rahyo chun .",hello,,
BOT,"sorry pan malaysian food ni koi restaurant nathi
",canthelp,food,malaysian
HUMAN,saru french vishe su chhe,inform,food,french
BOT,"Tame french restaurant shodhi rahya chho right ?
",expl-conf,food,french
HUMAN,haan ane mane price range thi koi farak nathi padtu,inform,name,venue
BOT,"Sorry su tamne cheap price range ma koi game chhe athva tamne koi parvah nathi .
",select,pricerange,cheap
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,tenathi koi farak nathi padto,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"cote serve kare chhe french food
",inform,food,french
HUMAN,address su che,request,slot,addr
HUMAN,"Sure , cote ich cote_address ma che .
",inform,area,south
HUMAN,okay phone number su che,request,slot,phone
BOT,"cote na phone number cote_phone che .
",inform,phone,01223 311053
HUMAN,Thika che ane uma,negate,,
BOT,"restaurant_two_two serve kare chhe french food
",inform,food,french
HUMAN,abhar bye,thankyou,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,french food,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"cote serve kare chhe french food
",inform,food,french
HUMAN,expensive restaurant,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"cote serve kare chhe french food expensive price range ma
",inform,pricerange,expensive
HUMAN,haan,request,slot,addr
BOT,"cote ek mahan restaurant chhe
",offer,name,cote
HUMAN,koipan bija,affirm,,
BOT,"restaurant_two_two serve kare chhe french food expensive price range ma
",inform,pricerange,expensive
HUMAN,phone number,ack,,
BOT,"restaurant_two_two ek mahan restaurant chhe
",offer,name,restaurant two two
HUMAN,phone number,ack,,
BOT,"Sorry , pan expensive price range ma biji koi french restaurant nathi
",canthelp.exception,name,restaurant two two
HUMAN,restaurant_two_two phone number,request,slot,phone
BOT,"cote serve kare chhe french food expensive price range ma
",inform,pricerange,expensive
HUMAN,koipan bija,affirm,,
BOT,"restaurant_two_two serve kare chhe french food expensive price range ma
",inform,pricerange,expensive
HUMAN,ane phone number,inform,food,spanish
BOT,"restaurant_two_two na phone number restaurant_two_two_phone che .
",inform,phone,01223 351880
HUMAN,post code,affirm,,
BOT,"restaurant_two_two na post code chhe restaurant_two_two_post_code
",inform,phone,01223 351880
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,south part of town ma expensive restaurant,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,expensive,inform,area,south
BOT,"south of town ma the good luck chinese food takeaway ek sari restaurant chhe ane prices expensive chhe
",inform,area,south
HUMAN,koipan bija,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"chiquito_restaurant_bar chhe ek sundar place south town ma ane expensive price chhe
",inform,area,south
HUMAN,food na prakar su che,request,slot,food
BOT,"chiquito_restaurant_bar serve kare chhe mexican food
",inform,food,mexican
HUMAN,Address,ack,,
BOT,"Sure , chiquito_restaurant_bar ich chiquito_restaurant_bar_address ma che .
",inform,phone,01223 400170
HUMAN,phone number,ack,,
BOT,"chiquito_restaurant_bar na phone number chiquito_restaurant_bar_phone che .
",inform,phone,01223 400170
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,west part of town,inform,area,west
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"maharajah_tandoori_restaurant chhe ek sundar place west part of town ma
",inform,area,west
HUMAN,Moderately priced .,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house chhe ek sundar place west town ma ane moderate price chhe
",inform,area,west
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , saint_johns_chop_house ich saint_johns_chop_house_address ma che .
",inform,phone,01223 353110
HUMAN,post code,affirm,,
BOT,"saint_johns_chop_house nu post code saint_johns_chops_house_post_code chhe
",inform,phone,01223 353110
HUMAN,phone number su chhe,request,slot,phone
BOT,"saint_johns_chop_house na phone number saint_johns_chop_house_phone che .
",inform,phone,01223 353110
HUMAN,<SILENCE>,silence,,
BOT,"prezzo chhe ek sundar place west town ma ane moderate price chhe
",inform,area,west
HUMAN,pacha jav,request,slot,addr
BOT,"sorry , west of town ane moderate price range ma koi pan restaurant nathi
",canthelp.exception,name,saint johns chop house
HUMAN,Barobar,affirm,,
BOT,"saint_johns_chop_house chhe ek sundar place west town ma ane moderate price chhe
",inform,area,west
HUMAN,post code,affirm,,
BOT,"saint_johns_chop_house ek mahan restaurant chhe
",offer,name,saint johns chop house
HUMAN,address su che,request,slot,addr
BOT,"Sure , saint_johns_chop_house ich saint_johns_chop_house_address ma che .
",inform,phone,01223 353110
HUMAN,ane phone number,inform,food,spanish
BOT,"saint_johns_chop_house na phone number saint_johns_chop_house_phone che .
",inform,phone,01223 353110
HUMAN,ane post code,request,slot,postcode
BOT,"saint_johns_chop_house nu post code saint_johns_chops_house_post_code chhe
",inform,phone,01223 353110
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Barobar,affirm,,
BOT,"sorry , pan cuban food serve karwa wala koi pan restaurant nathi .
",canthelp,food,cuban
HUMAN,Su hu ek restaurant je international food serve kare chhe te shodhi saku,inform,food,international
BOT,"Tame su ek cuban restaurant vishe atyare joe rahya chho ?
",expl-conf,food,cuban
HUMAN,hu restaurant shodhi saku,inform,area,east
BOT,"sorry , pan cuban food serve karwa wala koi pan restaurant nathi .
",canthelp,food,cuban
HUMAN,te seva ape chhe,inform,pricerange,moderate
BOT,"Tame su ek cuban restaurant vishe atyare joe rahya chho ?
",expl-conf,food,cuban
HUMAN,na,affirm,,
BOT,"sorry , pan cuban food serve karwa wala koi pan restaurant nathi .
",canthelp,food,cuban
HUMAN,international food,inform,food,international
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant serve kare chhe international food
",inform,food,international
HUMAN,phone number,ack,,
BOT,"the_varsity_restaurant na phone number the_varsity_restaurant_phone che .
",inform,phone,01223 356060
HUMAN,ane post code,request,slot,postcode
BOT,"the_varsity_restaurant na post code the_varsity_restaurant_post_code che
",inform,phone,01223 356060
HUMAN,thank you goodbye,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu joe rahyo chhu portuguese food mate,inform,food,portuguese
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,mane kae farak nathi padto,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre serve kare chhe portuguese food
",inform,food,portuguese
HUMAN,Address,ack,,
BOT,"Sure , nandos_city_centre ich nandos_city_centre_address ma che .
",inform,addr,33-34 saint andrews street
HUMAN,thank you goodbye,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_city_centre chhe cheap price range ma
",inform,pricerange,cheap
HUMAN,west part ma .,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_city_centre ek mahan restaurant chhe
",offer,name,pizza hut city centre
HUMAN,Te che cheap,ack,,
BOT,"pizza_hut_city_centre chhe cheap price range ma
",inform,pricerange,cheap
HUMAN,Te che west part of town ma,reqalts,,
BOT,"pizza_hut_city_centre chhe ek sundar place centre part of town ma
",inform,area,centre
HUMAN,west part of town,inform,area,west
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"thanh_binh chhe ek sundar place west town ma ane cheap price chhe
",inform,area,west
HUMAN,phone number su che,request,slot,phone
BOT,"thanh_binh na phone number thanh_binh_phone che .
",inform,phone,01223 362456
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,te seva ape chhe,inform,pricerange,moderate
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,moroccan,inform,food,moroccan
BOT,"Sorry , pan moroccan food parosati koi restaurant nathi
",canthelp,food,moroccan
HUMAN,indian,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"mahal_of_cambridge serve kare chhe indian food cheap price range ma
",inform,pricerange,cheap
HUMAN,ane address,inform,area,east
BOT,"Sure , mahal_of_cambridge ich mahal_of_cambridge_address ma che .
",inform,addr,3 - 5 millers yard mill lane
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu joe rahyo chhu ek restaurant south part of tow ma korean food serve kare mate,inform,food,korean
BOT,"sorry pan south of town ma korean restaurant nathi
",canthelp,"area, food","south, korean"
HUMAN,center area vishe su chhe,inform,area,centre
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul ek sundar place chhe centre part of town ma je tasty korean food serve kare
",inform,area,centre
HUMAN,address ane phone number,request,slot,phone
BOT,"little_seoul na phone number little_seoul_phone che .
",inform,phone,01223 308681
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu joe rahyo chhu ek cheap restaurant east part of town ma mate,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock chhe ek sundar place east town ma ane cheap price chhe
",inform,area,east
HUMAN,"Address , phone number ane type of food .",request,slot,food
BOT,"the_missing_sock na phone number the_missing_sock_phone che .
",inform,phone,01223 812660
HUMAN,food na parakar,request,slot,area
BOT,"the_missing_sock ek mahan restaurant chhe
",offer,name,the missing sock
HUMAN,food na prakar su che,request,slot,food
BOT,"the_missing_sock serve kare chhe international food
",inform,food,international
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu joe rahyo chhu ek moderately price nu restaurant south part of town ma mate,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Te koi babat nathi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton chhe ek sundar place south town ma ane moderate price chhe
",inform,area,south
HUMAN,Biju kasu che tya .,repeat,,
BOT,"restaurant_alimentum chhe ek sundar place south town ma ane moderate price chhe
",inform,area,south
HUMAN,address ane phone number,request,slot,phone
BOT,"restaurant_alimentum na phone number restaurant_alimentum_phone che .
",inform,phone,01223 413000
HUMAN,thank you goodbye,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu joe rahyo chhu ek restaurant north part of town ma je jamaican food serve kare mate,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"hakka chhe ek sundar place north part of town ma
",inform,area,north
HUMAN,je jamaican food serve kare che,inform,food,jamaican
BOT,"sorry pan koi restaurant ahiya jamaican food serve nathi kartu .
",canthelp,food,jamaican
HUMAN,chinese food vishe ?,inform,food,chinese
BOT,"hakka chhe ek sundar place north part of town ma
",inform,area,north
HUMAN,uh chinese FOOD,reqalts,,
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,Te koi babat nathi,inform,this,dontcare
BOT,"hakka ek sundar place chhe north part of town ma je tasty chinese food serve kare
",inform,area,north
HUMAN,phone number,ack,,
BOT,"hakka ek mahan restaurant chhe
",offer,name,hakka
HUMAN,phone number,ack,,
BOT,"hakka na phone number hakka_phone che .
",inform,phone,01223 568988
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,vietnamese food vishe ?,inform,food,vietnamese
BOT,"Hu dilgir chhu pan tyan welsh food serving karti restaurant nathi .
",canthelp,food,welsh
HUMAN,vietnamese food vishe ?,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh serve kare chhe vietnamese food
",inform,food,vietnamese
HUMAN,address phone number,ack,,
BOT,"thanh_binh na phone number thanh_binh_phone che .
",inform,phone,01223 362456
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,south part of town ma ek expensive restaurant shodhi rahyo chu .,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Te koi babat nathi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"chiquito_restaurant_bar chhe ek sundar place south town ma ane expensive price chhe
",inform,area,south
HUMAN,address ane phone number,request,slot,phone
BOT,"Sure , chiquito_restaurant_bar ich chiquito_restaurant_bar_address ma che .
",inform,phone,01223 400170
HUMAN,phone number,ack,,
BOT,"chiquito_restaurant_bar na phone number chiquito_restaurant_bar_phone che .
",inform,phone,01223 400170
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Swas leta raho,inform,this,dontcare
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,south part of town ma cheap restaurant,inform,pricerange,cheap
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Te koi babat nathi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"nandos chhe ek sundar place south town ma ane cheap price chhe
",inform,area,south
HUMAN,Address,ack,,
BOT,"nandos na phone number nandos_phone che .
",inform,phone,01223 327908
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu joe rahyo chhu ek restaurant center ma je caribbean food serve kare mate,inform,area,centre
BOT,"Sorry , pan caribbean food parosati koi restaurant nathi
",canthelp,food,caribbean
HUMAN,international food vishe ?,inform,food,international
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant ek sundar place chhe centre part of town ma je tasty international food serve kare
",inform,area,centre
HUMAN,phone number ane price range,request,slot,pricerange
BOT,"the_varsity_restaurant chhe moderate price range ma
",inform,pricerange,moderate
HUMAN,phone number,ack,,
BOT,"the_varsity_restaurant na phone number the_varsity_restaurant_phone che .
",inform,phone,01223 356060
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Swas leta raho,inform,this,dontcare
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,<SILENCE>,silence,,
BOT,"Sorry su tamne koi south athva east ma game chhe ?
",select,area,east
HUMAN,Te koi babat nathi,inform,this,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,hu joe rahyo chhu ek cheap pan asian fodo te mate,inform,pricerange,cheap
BOT,"ek vaar confirm karilau ke tame cheap price range na restaurant joi rahya cho ?
",expl-conf,pricerange,cheap
HUMAN,haan,request,slot,addr
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,pan asian food,repeat,,
HUMAN,<SILENCE>,silence,,
BOT,"golden_house chhe cheap price range ma
",inform,pricerange,cheap
HUMAN,te kaya prakar na food chhe,inform,area,east
BOT,"golden_house serve kare chhe chinese food
",inform,food,chinese
HUMAN,okay and su koi portuguese food che,confirm,food,portuguese
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre serve kare chhe portuguese food cheap price range ma
",inform,pricerange,cheap
HUMAN,Su tame mane aapi sako chho address,request,slot,addr
BOT,"Sure , nandos_city_centre ich nandos_city_centre_address ma che .
",inform,addr,33-34 saint andrews street
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,ketlu,ack,,
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,moderately priced food,inform,pricerange,moderate
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Chinta no koi vishay nathi,inform,this,dontcare
BOT,"Tame game te prakar nu food parosati restaurant shodhi rahya chho , right ?
",expl-conf,food,dontcare
HUMAN,moderately priced food,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"meghna chhe ek sundar place north town ma ane moderate price chhe
",inform,area,north
HUMAN,okay su mane address mali sake che,request,slot,addr
HUMAN,"Sure , meghna ich meghna_address ma che .
",request,slot,addr
HUMAN,okay please phone number aapo,inform,area,east
BOT,"meghna na phone number meghna_phone che .
",inform,phone,01223 727410
HUMAN,abhar goodbye,repeat,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,indian vishe su chhe,inform,food,indian
BOT,"sorry pan singaporean food ni restaurant nathi
",canthelp,food,singaporean
HUMAN,indian food vishe su chhe,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"rajmahal chhe ek sundar place east part of town ma
",inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"sitar_tandoori chhe ek sundar place east part of town ma
",inform,area,east
HUMAN,address ane phone number su che,request,slot,phone
BOT,"sitar_tandoori na phone number sitar_tandoori_phone che .
",inform,phone,01223 249955
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,Hu rum shodi rahyo chu,reqalts,,
BOT,"sorry , tame south of town ma joye che athwa tame koi chinta nathi
",select,area,dontcare
HUMAN,Hu rum shodi rahyo chu,reqalts,,
BOT,"Su tame kahyu ke tame south of town ma restaurant shodhi rahya chho ?
",expl-conf,area,south
HUMAN,hu joe rahyo chhu ek moderately price nu restaurant south of town ma mate,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,<SILENCE>,silence,,
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_alimentum chhe ek sundar place south town ma ane moderate price chhe
",inform,area,south
HUMAN,Biju kasu che tya .,repeat,,
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton chhe ek sundar place south town ma ane moderate price chhe
",inform,area,south
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , pizza_hut_cherry_hinton ich pizza_hut_cherry_hinton_address ma che .
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,<SILENCE>,silence,,
BOT,"sorry , south of town ane moderate price range ma koi pan restaurant nathi
",canthelp.exception,name,restaurant alimentum
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu center part of town ma lebanese food ni seva apti restaurant sodhi rahyo chhu,inform,food,lebanese
HUMAN,<SILENCE>,silence,,
BOT,"ali_baba ek sundar place chhe centre part of town ma je tasty lebanese food serve kare
",inform,area,centre
HUMAN,address ane phone number su che,request,slot,phone
BOT,"Sure , ali_baba ich ali_baba_address ma che .
",inform,addr,59 hills road city centre
HUMAN,phone number,ack,,
BOT,"ali_baba na phone number ali_baba_phone che .
",inform,phone,01462 432565
HUMAN,okay thank u and aavjo,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,restaurant je vache,inform,area,centre
BOT,"saaru , saher ma koi pan sthale restaurant chalse ? ?
",expl-conf,area,dontcare
HUMAN,haan,request,slot,addr
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,thai khana no prakar,negate,,
BOT,"Sorry , pan unusual food parosati koi restaurant nathi
",canthelp,food,unusual
